customer_id,customer_name,customer_segment,signup_date,order_id,order_amount,order_date
834,Customer_834,B2B,2026-04-13,6421.0,10.46,2025-03-01 04:00:00
834,Customer_834,B2B,2026-04-13,8192.0,209.87,2025-05-13 23:00:00
834,Customer_834,B2B,2026-04-13,8788.0,141.21,2025-06-07 19:00:00
834,Customer_834,B2B,2026-04-13,9120.0,482.7,2025-06-21 15:00:00
834,Customer_834,B2B,2026-04-13,9913.0,117.86,2025-07-24 16:00:00
835,Customer_835,B2C,2026-04-14,5461.0,155.67,2025-01-20 04:00:00
835,Customer_835,B2C,2026-04-14,7787.0,214.68,2025-04-27 02:00:00
835,Customer_835,B2C,2026-04-14,8129.0,192.6,2025-05-11 08:00:00
836,Customer_836,B2C,2026-04-15,6017.0,382.4,2025-02-12 08:00:00
836,Customer_836,B2C,2026-04-15,7180.0,140.39,2025-04-01 19:00:00
836,Customer_836,B2C,2026-04-15,7372.0,447.31,2025-04-09 19:00:00
836,Customer_836,B2C,2026-04-15,7721.0,423.4,2025-04-24 08:00:00
836,Customer_836,B2C,2026-04-15,7852.0,470.94,2025-04-29 19:00:00
836,Customer_836,B2C,2026-04-15,8075.0,336.22,2025-05-09 02:00:00
837,Customer_837,SMB,2026-04-16,6328.0,443.01,2025-02-25 07:00:00
837,Customer_837,SMB,2026-04-16,7465.0,429.52,2025-04-13 16:00:00
838,Customer_838,B2C,2026-04-17,5516.0,305.54,2025-01-22 11:00:00
838,Customer_838,B2C,2026-04-17,6014.0,340.7,2025-02-12 05:00:00
838,Customer_838,B2C,2026-04-17,6526.0,127.51,2025-03-05 13:00:00
838,Customer_838,B2C,2026-04-17,7550.0,50.15,2025-04-17 05:00:00
838,Customer_838,B2C,2026-04-17,9566.0,330.92,2025-07-10 05:00:00
839,Customer_839,B2C,2026-04-18,6648.0,194.83,2025-03-10 15:00:00
839,Customer_839,B2C,2026-04-18,8567.0,210.91,2025-05-29 14:00:00
839,Customer_839,B2C,2026-04-18,9069.0,445.95,2025-06-19 12:00:00
839,Customer_839,B2C,2026-04-18,9633.0,437.96,2025-07-13 00:00:00
839,Customer_839,B2C,2026-04-18,9978.0,168.71,2025-07-27 09:00:00
840,Customer_840,B2C,2026-04-19,7120.0,91.59,2025-03-30 07:00:00
840,Customer_840,B2C,2026-04-19,8659.0,287.22,2025-06-02 10:00:00
840,Customer_840,B2C,2026-04-19,9606.0,245.66,2025-07-11 21:00:00
840,Customer_840,B2C,2026-04-19,9641.0,292.83,2025-07-13 08:00:00
841,Customer_841,B2B,2026-04-20,5459.0,444.18,2025-01-20 02:00:00
841,Customer_841,B2B,2026-04-20,6927.0,349.53,2025-03-22 06:00:00
841,Customer_841,B2B,2026-04-20,8282.0,484.33,2025-05-17 17:00:00
841,Customer_841,B2B,2026-04-20,8973.0,51.48,2025-06-15 12:00:00
841,Customer_841,B2B,2026-04-20,9010.0,37.03,2025-06-17 01:00:00
842,Customer_842,B2C,2026-04-21,5458.0,137.32,2025-01-20 01:00:00
842,Customer_842,B2C,2026-04-21,6008.0,449.72,2025-02-11 23:00:00
842,Customer_842,B2C,2026-04-21,6334.0,37.31,2025-02-25 13:00:00
842,Customer_842,B2C,2026-04-21,7210.0,42.97,2025-04-03 01:00:00
842,Customer_842,B2C,2026-04-21,8195.0,159.11,2025-05-14 02:00:00
843,Customer_843,B2B,2026-04-22,5034.0,95.99,2025-01-02 09:00:00
843,Customer_843,B2B,2026-04-22,5714.0,477.74,2025-01-30 17:00:00
843,Customer_843,B2B,2026-04-22,5972.0,98.58,2025-02-10 11:00:00
843,Customer_843,B2B,2026-04-22,6489.0,250.0,2025-03-04 00:00:00
843,Customer_843,B2B,2026-04-22,7979.0,337.96,2025-05-05 02:00:00
843,Customer_843,B2B,2026-04-22,8432.0,25.22,2025-05-23 23:00:00
843,Customer_843,B2B,2026-04-22,9408.0,25.18,2025-07-03 15:00:00
843,Customer_843,B2B,2026-04-22,9429.0,394.14,2025-07-04 12:00:00
843,Customer_843,B2B,2026-04-22,9966.0,218.94,2025-07-26 21:00:00
844,Customer_844,SMB,2026-04-23,7204.0,468.73,2025-04-02 19:00:00
844,Customer_844,SMB,2026-04-23,8318.0,222.99,2025-05-19 05:00:00
844,Customer_844,SMB,2026-04-23,9099.0,361.0,2025-06-20 18:00:00
845,Customer_845,B2B,2026-04-24,5263.0,181.9,2025-01-11 22:00:00
845,Customer_845,B2B,2026-04-24,7103.0,100.21,2025-03-29 14:00:00
845,Customer_845,B2B,2026-04-24,7672.0,201.22,2025-04-22 07:00:00
845,Customer_845,B2B,2026-04-24,9189.0,93.92,2025-06-24 12:00:00
846,Customer_846,B2C,2026-04-25,5418.0,453.08,2025-01-18 09:00:00
846,Customer_846,B2C,2026-04-25,5812.0,100.38,2025-02-03 19:00:00
846,Customer_846,B2C,2026-04-25,5836.0,32.34,2025-02-04 19:00:00
846,Customer_846,B2C,2026-04-25,6690.0,433.54,2025-03-12 09:00:00
846,Customer_846,B2C,2026-04-25,7622.0,166.22,2025-04-20 05:00:00
846,Customer_846,B2C,2026-04-25,7790.0,490.2,2025-04-27 05:00:00
846,Customer_846,B2C,2026-04-25,8513.0,188.87,2025-05-27 08:00:00
847,Customer_847,B2B,2026-04-26,6209.0,430.19,2025-02-20 08:00:00
847,Customer_847,B2B,2026-04-26,7242.0,90.23,2025-04-04 09:00:00
848,Customer_848,SMB,2026-04-27,8773.0,115.47,2025-06-07 04:00:00
848,Customer_848,SMB,2026-04-27,9696.0,315.14,2025-07-15 15:00:00
849,Customer_849,B2C,2026-04-28,5422.0,218.8,2025-01-18 13:00:00
849,Customer_849,B2C,2026-04-28,6259.0,455.51,2025-02-22 10:00:00
849,Customer_849,B2C,2026-04-28,6366.0,441.64,2025-02-26 21:00:00
849,Customer_849,B2C,2026-04-28,7689.0,91.73,2025-04-23 00:00:00
849,Customer_849,B2C,2026-04-28,8391.0,442.42,2025-05-22 06:00:00
849,Customer_849,B2C,2026-04-28,9092.0,299.99,2025-06-20 11:00:00
850,Customer_850,B2C,2026-04-29,5529.0,74.18,2025-01-23 00:00:00
850,Customer_850,B2C,2026-04-29,5557.0,304.45,2025-01-24 04:00:00
850,Customer_850,B2C,2026-04-29,5891.0,173.75,2025-02-07 02:00:00
850,Customer_850,B2C,2026-04-29,8863.0,106.15,2025-06-10 22:00:00
851,Customer_851,B2B,2026-04-30,5869.0,126.09,2025-02-06 04:00:00
851,Customer_851,B2B,2026-04-30,6018.0,163.17,2025-02-12 09:00:00
851,Customer_851,B2B,2026-04-30,6530.0,40.35,2025-03-05 17:00:00
851,Customer_851,B2B,2026-04-30,8009.0,351.54,2025-05-06 08:00:00
851,Customer_851,B2B,2026-04-30,9035.0,365.21,2025-06-18 02:00:00
851,Customer_851,B2B,2026-04-30,9143.0,498.37,2025-06-22 14:00:00
851,Customer_851,B2B,2026-04-30,9926.0,466.75,2025-07-25 05:00:00
852,Customer_852,B2C,2026-05-01,6141.0,77.8,2025-02-17 12:00:00
852,Customer_852,B2C,2026-05-01,6206.0,131.82,2025-02-20 05:00:00
852,Customer_852,B2C,2026-05-01,6307.0,163.71,2025-02-24 10:00:00
852,Customer_852,B2C,2026-05-01,9006.0,363.1,2025-06-16 21:00:00
852,Customer_852,B2C,2026-05-01,9256.0,221.44,2025-06-27 07:00:00
852,Customer_852,B2C,2026-05-01,9711.0,309.63,2025-07-16 06:00:00
852,Customer_852,B2C,2026-05-01,9722.0,22.96,2025-07-16 17:00:00
853,Customer_853,B2B,2026-05-02,6009.0,135.53,2025-02-12 00:00:00
853,Customer_853,B2B,2026-05-02,6268.0,88.34,2025-02-22 19:00:00
853,Customer_853,B2B,2026-05-02,6604.0,29.76,2025-03-08 19:00:00
853,Customer_853,B2B,2026-05-02,8250.0,218.9,2025-05-16 09:00:00
853,Customer_853,B2B,2026-05-02,8803.0,355.2,2025-06-08 10:00:00
853,Customer_853,B2B,2026-05-02,9569.0,72.2,2025-07-10 08:00:00
853,Customer_853,B2B,2026-05-02,9852.0,196.18,2025-07-22 03:00:00
854,Customer_854,SMB,2026-05-03,5071.0,398.37,2025-01-03 22:00:00
854,Customer_854,SMB,2026-05-03,5154.0,360.86,2025-01-07 09:00:00
854,Customer_854,SMB,2026-05-03,5674.0,282.67,2025-01-29 01:00:00
854,Customer_854,SMB,2026-05-03,6124.0,131.91,2025-02-16 19:00:00
854,Customer_854,SMB,2026-05-03,6791.0,230.47,2025-03-16 14:00:00
854,Customer_854,SMB,2026-05-03,9848.0,112.55,2025-07-21 23:00:00
854,Customer_854,SMB,2026-05-03,9893.0,340.02,2025-07-23 20:00:00
854,Customer_854,SMB,2026-05-03,9939.0,497.2,2025-07-25 18:00:00
855,Customer_855,B2B,2026-05-04,7300.0,14.22,2025-04-06 19:00:00
855,Customer_855,B2B,2026-05-04,7735.0,476.33,2025-04-24 22:00:00
855,Customer_855,B2B,2026-05-04,7941.0,118.67,2025-05-03 12:00:00
855,Customer_855,B2B,2026-05-04,9613.0,409.86,2025-07-12 04:00:00
856,Customer_856,B2B,2026-05-05,5160.0,48.68,2025-01-07 15:00:00
856,Customer_856,B2B,2026-05-05,6719.0,91.43,2025-03-13 14:00:00
856,Customer_856,B2B,2026-05-05,7532.0,20.36,2025-04-16 11:00:00
856,Customer_856,B2B,2026-05-05,8065.0,247.69,2025-05-08 16:00:00
856,Customer_856,B2B,2026-05-05,9287.0,412.16,2025-06-28 14:00:00
856,Customer_856,B2B,2026-05-05,9541.0,225.97,2025-07-09 04:00:00
857,Customer_857,B2B,2026-05-06,9941.0,93.37,2025-07-25 20:00:00
858,Customer_858,B2C,2026-05-07,5616.0,270.62,2025-01-26 15:00:00
858,Customer_858,B2C,2026-05-07,6931.0,308.74,2025-03-22 10:00:00
859,Customer_859,B2C,2026-05-08,7960.0,366.31,2025-05-04 07:00:00
859,Customer_859,B2C,2026-05-08,8204.0,88.28,2025-05-14 11:00:00
859,Customer_859,B2C,2026-05-08,9915.0,227.36,2025-07-24 18:00:00
860,Customer_860,B2B,2026-05-09,5831.0,58.02,2025-02-04 14:00:00
860,Customer_860,B2B,2026-05-09,8519.0,291.25,2025-05-27 14:00:00
860,Customer_860,B2B,2026-05-09,9859.0,389.95,2025-07-22 10:00:00
861,Customer_861,B2C,2026-05-10,5642.0,312.38,2025-01-27 17:00:00
861,Customer_861,B2C,2026-05-10,6194.0,227.65,2025-02-19 17:00:00
861,Customer_861,B2C,2026-05-10,6213.0,13.42,2025-02-20 12:00:00
862,Customer_862,B2C,2026-05-11,5068.0,138.99,2025-01-03 19:00:00
862,Customer_862,B2C,2026-05-11,5851.0,197.25,2025-02-05 10:00:00
862,Customer_862,B2C,2026-05-11,6866.0,211.45,2025-03-19 17:00:00
862,Customer_862,B2C,2026-05-11,6968.0,26.84,2025-03-23 23:00:00
862,Customer_862,B2C,2026-05-11,7658.0,403.55,2025-04-21 17:00:00
863,Customer_863,B2C,2026-05-12,5110.0,88.73,2025-01-05 13:00:00
863,Customer_863,B2C,2026-05-12,5889.0,98.64,2025-02-07 00:00:00
863,Customer_863,B2C,2026-05-12,5995.0,85.35,2025-02-11 10:00:00
863,Customer_863,B2C,2026-05-12,7185.0,417.87,2025-04-02 00:00:00
863,Customer_863,B2C,2026-05-12,9277.0,87.56,2025-06-28 04:00:00
863,Customer_863,B2C,2026-05-12,9665.0,57.83,2025-07-14 08:00:00
864,Customer_864,B2C,2026-05-13,5001.0,50.31,2025-01-01 00:00:00
864,Customer_864,B2C,2026-05-13,6004.0,150.74,2025-02-11 19:00:00
864,Customer_864,B2C,2026-05-13,7299.0,80.5,2025-04-06 18:00:00
864,Customer_864,B2C,2026-05-13,8275.0,260.65,2025-05-17 10:00:00
864,Customer_864,B2C,2026-05-13,8733.0,363.96,2025-06-05 12:00:00
865,Customer_865,B2C,2026-05-14,5293.0,214.66,2025-01-13 04:00:00
865,Customer_865,B2C,2026-05-14,5974.0,107.34,2025-02-10 13:00:00
866,Customer_866,B2C,2026-05-15,5148.0,443.58,2025-01-07 03:00:00
866,Customer_866,B2C,2026-05-15,5666.0,406.86,2025-01-28 17:00:00
866,Customer_866,B2C,2026-05-15,6831.0,289.89,2025-03-18 06:00:00
866,Customer_866,B2C,2026-05-15,7546.0,453.9,2025-04-17 01:00:00
866,Customer_866,B2C,2026-05-15,7733.0,79.96,2025-04-24 20:00:00
866,Customer_866,B2C,2026-05-15,9080.0,315.42,2025-06-19 23:00:00
866,Customer_866,B2C,2026-05-15,9413.0,491.5,2025-07-03 20:00:00
867,Customer_867,B2B,2026-05-16,7768.0,104.74,2025-04-26 07:00:00
867,Customer_867,B2B,2026-05-16,8136.0,403.57,2025-05-11 15:00:00
868,Customer_868,B2B,2026-05-17,7463.0,214.81,2025-04-13 14:00:00
868,Customer_868,B2B,2026-05-17,7551.0,106.03,2025-04-17 06:00:00
868,Customer_868,B2B,2026-05-17,7626.0,485.36,2025-04-20 09:00:00
868,Customer_868,B2B,2026-05-17,8159.0,53.78,2025-05-12 14:00:00
869,Customer_869,SMB,2026-05-18,6425.0,335.02,2025-03-01 08:00:00
869,Customer_869,SMB,2026-05-18,6427.0,279.82,2025-03-01 10:00:00
869,Customer_869,SMB,2026-05-18,7387.0,483.15,2025-04-10 10:00:00
869,Customer_869,SMB,2026-05-18,7458.0,379.2,2025-04-13 09:00:00
869,Customer_869,SMB,2026-05-18,7894.0,498.46,2025-05-01 13:00:00
869,Customer_869,SMB,2026-05-18,8437.0,464.97,2025-05-24 04:00:00
870,Customer_870,SMB,2026-05-19,7391.0,343.32,2025-04-10 14:00:00
870,Customer_870,SMB,2026-05-19,7809.0,184.82,2025-04-28 00:00:00
870,Customer_870,SMB,2026-05-19,9060.0,374.77,2025-06-19 03:00:00
870,Customer_870,SMB,2026-05-19,9415.0,89.2,2025-07-03 22:00:00
871,Customer_871,B2C,2026-05-20,5939.0,249.21,2025-02-09 02:00:00
871,Customer_871,B2C,2026-05-20,6064.0,384.68,2025-02-14 07:00:00
871,Customer_871,B2C,2026-05-20,6336.0,127.99,2025-02-25 15:00:00
871,Customer_871,B2C,2026-05-20,6344.0,247.09,2025-02-25 23:00:00
871,Customer_871,B2C,2026-05-20,6794.0,497.76,2025-03-16 17:00:00
871,Customer_871,B2C,2026-05-20,7540.0,427.75,2025-04-16 19:00:00
871,Customer_871,B2C,2026-05-20,7869.0,474.31,2025-04-30 12:00:00
871,Customer_871,B2C,2026-05-20,8236.0,165.29,2025-05-15 19:00:00
871,Customer_871,B2C,2026-05-20,8259.0,125.43,2025-05-16 18:00:00
871,Customer_871,B2C,2026-05-20,8968.0,310.22,2025-06-15 07:00:00
871,Customer_871,B2C,2026-05-20,9228.0,249.72,2025-06-26 03:00:00
871,Customer_871,B2C,2026-05-20,9433.0,330.84,2025-07-04 16:00:00
872,Customer_872,B2B,2026-05-21,7470.0,73.16,2025-04-13 21:00:00
872,Customer_872,B2B,2026-05-21,9234.0,117.47,2025-06-26 09:00:00
873,Customer_873,B2C,2026-05-22,5795.0,212.93,2025-02-03 02:00:00
873,Customer_873,B2C,2026-05-22,6778.0,472.91,2025-03-16 01:00:00
873,Customer_873,B2C,2026-05-22,7517.0,160.47,2025-04-15 20:00:00
873,Customer_873,B2C,2026-05-22,8385.0,339.77,2025-05-22 00:00:00
873,Customer_873,B2C,2026-05-22,8640.0,385.42,2025-06-01 15:00:00
873,Customer_873,B2C,2026-05-22,9437.0,67.23,2025-07-04 20:00:00
874,Customer_874,B2C,2026-05-23,5186.0,37.25,2025-01-08 17:00:00
874,Customer_874,B2C,2026-05-23,6864.0,161.64,2025-03-19 15:00:00
874,Customer_874,B2C,2026-05-23,7702.0,115.58,2025-04-23 13:00:00
874,Customer_874,B2C,2026-05-23,8339.0,405.29,2025-05-20 02:00:00
874,Customer_874,B2C,2026-05-23,8713.0,167.15,2025-06-04 16:00:00
874,Customer_874,B2C,2026-05-23,8720.0,56.33,2025-06-04 23:00:00
874,Customer_874,B2C,2026-05-23,9310.0,179.46,2025-06-29 13:00:00
874,Customer_874,B2C,2026-05-23,9482.0,486.79,2025-07-06 17:00:00
874,Customer_874,B2C,2026-05-23,9586.0,193.23,2025-07-11 01:00:00
874,Customer_874,B2C,2026-05-23,9899.0,324.99,2025-07-24 02:00:00
875,Customer_875,B2B,2026-05-24,5310.0,341.15,2025-01-13 21:00:00
875,Customer_875,B2B,2026-05-24,6461.0,284.27,2025-03-02 20:00:00
875,Customer_875,B2B,2026-05-24,6523.0,46.7,2025-03-05 10:00:00
875,Customer_875,B2B,2026-05-24,6566.0,247.96,2025-03-07 05:00:00
875,Customer_875,B2B,2026-05-24,8745.0,144.61,2025-06-06 00:00:00
875,Customer_875,B2B,2026-05-24,8862.0,359.92,2025-06-10 21:00:00
876,Customer_876,B2B,2026-05-25,5048.0,99.59,2025-01-02 23:00:00
876,Customer_876,B2B,2026-05-25,6643.0,159.2,2025-03-10 10:00:00
876,Customer_876,B2B,2026-05-25,7770.0,210.26,2025-04-26 09:00:00
877,Customer_877,B2C,2026-05-26,5485.0,239.16,2025-01-21 04:00:00
877,Customer_877,B2C,2026-05-26,5732.0,403.48,2025-01-31 11:00:00
877,Customer_877,B2C,2026-05-26,5950.0,21.73,2025-02-09 13:00:00
877,Customer_877,B2C,2026-05-26,6181.0,193.66,2025-02-19 04:00:00
877,Customer_877,B2C,2026-05-26,6376.0,227.98,2025-02-27 07:00:00
877,Customer_877,B2C,2026-05-26,6934.0,378.38,2025-03-22 13:00:00
877,Customer_877,B2C,2026-05-26,7150.0,60.7,2025-03-31 13:00:00
877,Customer_877,B2C,2026-05-26,8175.0,467.39,2025-05-13 06:00:00
877,Customer_877,B2C,2026-05-26,9663.0,436.93,2025-07-14 06:00:00
877,Customer_877,B2C,2026-05-26,9998.0,342.98,2025-07-28 05:00:00
878,Customer_878,B2C,2026-05-27,7378.0,368.98,2025-04-10 01:00:00
878,Customer_878,B2C,2026-05-27,9292.0,16.68,2025-06-28 19:00:00
879,Customer_879,B2B,2026-05-28,8711.0,247.58,2025-06-04 14:00:00
879,Customer_879,B2B,2026-05-28,9149.0,281.55,2025-06-22 20:00:00
879,Customer_879,B2B,2026-05-28,9540.0,103.62,2025-07-09 03:00:00
879,Customer_879,B2B,2026-05-28,9874.0,297.97,2025-07-23 01:00:00
880,Customer_880,B2B,2026-05-29,5354.0,143.28,2025-01-15 17:00:00
880,Customer_880,B2B,2026-05-29,5504.0,113.06,2025-01-21 23:00:00
880,Customer_880,B2B,2026-05-29,6856.0,35.31,2025-03-19 07:00:00
880,Customer_880,B2B,2026-05-29,7076.0,102.23,2025-03-28 11:00:00
880,Customer_880,B2B,2026-05-29,8975.0,120.05,2025-06-15 14:00:00
881,Customer_881,B2B,2026-05-30,5457.0,324.34,2025-01-20 00:00:00
881,Customer_881,B2B,2026-05-30,6740.0,306.89,2025-03-14 11:00:00
881,Customer_881,B2B,2026-05-30,6910.0,430.58,2025-03-21 13:00:00
881,Customer_881,B2B,2026-05-30,8143.0,289.89,2025-05-11 22:00:00
881,Customer_881,B2B,2026-05-30,8493.0,440.34,2025-05-26 12:00:00
881,Customer_881,B2B,2026-05-30,8887.0,176.43,2025-06-11 22:00:00
881,Customer_881,B2B,2026-05-30,9397.0,447.95,2025-07-03 04:00:00
881,Customer_881,B2B,2026-05-30,9501.0,245.52,2025-07-07 12:00:00
882,Customer_882,B2C,2026-05-31,6341.0,53.98,2025-02-25 20:00:00
882,Customer_882,B2C,2026-05-31,7656.0,181.85,2025-04-21 15:00:00
882,Customer_882,B2C,2026-05-31,7717.0,299.52,2025-04-24 04:00:00
882,Customer_882,B2C,2026-05-31,7745.0,247.78,2025-04-25 08:00:00
882,Customer_882,B2C,2026-05-31,8307.0,270.86,2025-05-18 18:00:00
882,Customer_882,B2C,2026-05-31,8418.0,223.66,2025-05-23 09:00:00
882,Customer_882,B2C,2026-05-31,8534.0,462.38,2025-05-28 05:00:00
882,Customer_882,B2C,2026-05-31,8799.0,492.62,2025-06-08 06:00:00
882,Customer_882,B2C,2026-05-31,9172.0,275.77,2025-06-23 19:00:00
882,Customer_882,B2C,2026-05-31,9438.0,143.85,2025-07-04 21:00:00
882,Customer_882,B2C,2026-05-31,9809.0,229.19,2025-07-20 08:00:00
883,Customer_883,B2B,2026-06-01,9032.0,46.35,2025-06-17 23:00:00
883,Customer_883,B2B,2026-06-01,9486.0,355.48,2025-07-06 21:00:00
883,Customer_883,B2B,2026-06-01,9847.0,232.7,2025-07-21 22:00:00
883,Customer_883,B2B,2026-06-01,9851.0,259.76,2025-07-22 02:00:00
884,Customer_884,B2B,2026-06-02,6145.0,334.94,2025-02-17 16:00:00
884,Customer_884,B2B,2026-06-02,6282.0,144.25,2025-02-23 09:00:00
884,Customer_884,B2B,2026-06-02,7957.0,259.15,2025-05-04 04:00:00
884,Customer_884,B2B,2026-06-02,8591.0,227.09,2025-05-30 14:00:00
884,Customer_884,B2B,2026-06-02,8697.0,167.12,2025-06-04 00:00:00
884,Customer_884,B2B,2026-06-02,9037.0,67.6,2025-06-18 04:00:00
885,Customer_885,B2C,2026-06-03,6606.0,239.59,2025-03-08 21:00:00
885,Customer_885,B2C,2026-06-03,7828.0,317.97,2025-04-28 19:00:00
885,Customer_885,B2C,2026-06-03,8678.0,241.98,2025-06-03 05:00:00
885,Customer_885,B2C,2026-06-03,8789.0,232.93,2025-06-07 20:00:00
885,Customer_885,B2C,2026-06-03,9230.0,462.87,2025-06-26 05:00:00
886,Customer_886,B2B,2026-06-04,5727.0,280.66,2025-01-31 06:00:00
886,Customer_886,B2B,2026-06-04,5820.0,421.18,2025-02-04 03:00:00
886,Customer_886,B2B,2026-06-04,6885.0,75.55,2025-03-20 12:00:00
886,Customer_886,B2B,2026-06-04,7205.0,470.97,2025-04-02 20:00:00
886,Customer_886,B2B,2026-06-04,7266.0,368.62,2025-04-05 09:00:00
886,Customer_886,B2B,2026-06-04,7751.0,267.71,2025-04-25 14:00:00
886,Customer_886,B2B,2026-06-04,7944.0,49.23,2025-05-03 15:00:00
887,Customer_887,B2C,2026-06-05,5742.0,301.88,2025-01-31 21:00:00
887,Customer_887,B2C,2026-06-05,6199.0,14.86,2025-02-19 22:00:00
887,Customer_887,B2C,2026-06-05,6930.0,334.54,2025-03-22 09:00:00
887,Customer_887,B2C,2026-06-05,9643.0,103.73,2025-07-13 10:00:00
888,Customer_888,B2B,2026-06-06,9811.0,312.99,2025-07-20 10:00:00
889,Customer_889,B2B,2026-06-07,5046.0,146.54,2025-01-02 21:00:00
889,Customer_889,B2B,2026-06-07,5595.0,358.95,2025-01-25 18:00:00
889,Customer_889,B2B,2026-06-07,5887.0,210.74,2025-02-06 22:00:00
889,Customer_889,B2B,2026-06-07,7335.0,251.26,2025-04-08 06:00:00
889,Customer_889,B2B,2026-06-07,7930.0,197.97,2025-05-03 01:00:00
889,Customer_889,B2B,2026-06-07,7938.0,74.01,2025-05-03 09:00:00
889,Customer_889,B2B,2026-06-07,8908.0,197.93,2025-06-12 19:00:00
889,Customer_889,B2B,2026-06-07,8921.0,437.06,2025-06-13 08:00:00
890,Customer_890,B2B,2026-06-08,6967.0,269.07,2025-03-23 22:00:00
891,Customer_891,B2C,2026-06-09,5966.0,302.5,2025-02-10 05:00:00
891,Customer_891,B2C,2026-06-09,7050.0,446.51,2025-03-27 09:00:00
891,Customer_891,B2C,2026-06-09,7058.0,421.03,2025-03-27 17:00:00
891,Customer_891,B2C,2026-06-09,9097.0,378.68,2025-06-20 16:00:00
892,Customer_892,SMB,2026-06-10,6281.0,29.51,2025-02-23 08:00:00
892,Customer_892,SMB,2026-06-10,7627.0,20.77,2025-04-20 10:00:00
892,Customer_892,SMB,2026-06-10,9510.0,173.35,2025-07-07 21:00:00
893,Customer_893,SMB,2026-06-11,5769.0,20.81,2025-02-02 00:00:00
893,Customer_893,SMB,2026-06-11,8736.0,251.46,2025-06-05 15:00:00
893,Customer_893,SMB,2026-06-11,9576.0,193.07,2025-07-10 15:00:00
894,Customer_894,B2C,2026-06-12,5167.0,192.53,2025-01-07 22:00:00
894,Customer_894,B2C,2026-06-12,6217.0,175.29,2025-02-20 16:00:00
894,Customer_894,B2C,2026-06-12,6550.0,58.75,2025-03-06 13:00:00
894,Customer_894,B2C,2026-06-12,7317.0,213.66,2025-04-07 12:00:00
895,Customer_895,B2C,2026-06-13,6372.0,460.41,2025-02-27 03:00:00
895,Customer_895,B2C,2026-06-13,6644.0,491.64,2025-03-10 11:00:00
895,Customer_895,B2C,2026-06-13,7340.0,174.35,2025-04-08 11:00:00
895,Customer_895,B2C,2026-06-13,8938.0,48.39,2025-06-14 01:00:00
896,Customer_896,B2B,2026-06-14,7694.0,95.25,2025-04-23 05:00:00
896,Customer_896,B2B,2026-06-14,8100.0,167.08,2025-05-10 03:00:00
897,Customer_897,B2B,2026-06-15,6314.0,74.81,2025-02-24 17:00:00
897,Customer_897,B2B,2026-06-15,6958.0,390.18,2025-03-23 13:00:00
897,Customer_897,B2B,2026-06-15,7156.0,473.4,2025-03-31 19:00:00
897,Customer_897,B2B,2026-06-15,8521.0,282.79,2025-05-27 16:00:00
897,Customer_897,B2B,2026-06-15,9288.0,311.13,2025-06-28 15:00:00
898,Customer_898,SMB,2026-06-16,5431.0,175.35,2025-01-18 22:00:00
898,Customer_898,SMB,2026-06-16,6899.0,189.67,2025-03-21 02:00:00
898,Customer_898,SMB,2026-06-16,7933.0,305.86,2025-05-03 04:00:00
898,Customer_898,SMB,2026-06-16,8285.0,69.37,2025-05-17 20:00:00
898,Customer_898,SMB,2026-06-16,8845.0,290.48,2025-06-10 04:00:00
899,Customer_899,B2B,2026-06-17,5210.0,222.58,2025-01-09 17:00:00
899,Customer_899,B2B,2026-06-17,6973.0,277.26,2025-03-24 04:00:00
899,Customer_899,B2B,2026-06-17,7597.0,101.8,2025-04-19 04:00:00
899,Customer_899,B2B,2026-06-17,7846.0,437.95,2025-04-29 13:00:00
899,Customer_899,B2B,2026-06-17,8115.0,130.71,2025-05-10 18:00:00
899,Customer_899,B2B,2026-06-17,8157.0,429.94,2025-05-12 12:00:00
899,Customer_899,B2B,2026-06-17,9194.0,347.18,2025-06-24 17:00:00
900,Customer_900,B2B,2026-06-18,5934.0,350.53,2025-02-08 21:00:00
900,Customer_900,B2B,2026-06-18,8856.0,414.32,2025-06-10 15:00:00
900,Customer_900,B2B,2026-06-18,8872.0,336.23,2025-06-11 07:00:00
900,Customer_900,B2B,2026-06-18,9497.0,402.67,2025-07-07 08:00:00
900,Customer_900,B2B,2026-06-18,9808.0,384.17,2025-07-20 07:00:00
901,Customer_901,B2B,2026-06-19,5498.0,17.94,2025-01-21 17:00:00
901,Customer_901,B2B,2026-06-19,5847.0,494.86,2025-02-05 06:00:00
901,Customer_901,B2B,2026-06-19,7516.0,235.73,2025-04-15 19:00:00
901,Customer_901,B2B,2026-06-19,7596.0,40.82,2025-04-19 03:00:00
901,Customer_901,B2B,2026-06-19,8199.0,420.06,2025-05-14 06:00:00
901,Customer_901,B2B,2026-06-19,8308.0,158.65,2025-05-18 19:00:00
902,Customer_902,B2B,2026-06-20,7017.0,327.2,2025-03-26 00:00:00
902,Customer_902,B2B,2026-06-20,7051.0,230.03,2025-03-27 10:00:00
902,Customer_902,B2B,2026-06-20,7855.0,429.72,2025-04-29 22:00:00
902,Customer_902,B2B,2026-06-20,9197.0,131.13,2025-06-24 20:00:00
902,Customer_902,B2B,2026-06-20,9742.0,415.98,2025-07-17 13:00:00
903,Customer_903,B2B,2026-06-21,7479.0,359.69,2025-04-14 06:00:00
903,Customer_903,B2B,2026-06-21,7808.0,295.25,2025-04-27 23:00:00
903,Customer_903,B2B,2026-06-21,8542.0,445.98,2025-05-28 13:00:00
