customer_id,revenue,segment_tier
203568,624.98,mid_value
203569,112.25,low_value
203570,152.74,low_value
203571,54.0,low_value
203572,26749.25,high_value
203573,273.67,mid_value
203574,118.23,low_value
203575,828.55,mid_value
203576,233.92,mid_value
203577,604.34,mid_value
203578,224.29,mid_value
203579,737.63,mid_value
203580,236.84,mid_value
203581,201.22,mid_value
203582,26712.74,high_value
203583,25850.96,high_value
203584,914.8,mid_value
203585,846.29,mid_value
203586,83.58,low_value
203587,262.04,mid_value
203588,74.28,low_value
203589,482.58,mid_value
203590,306.22,mid_value
203591,102.58,low_value
203592,969.68,mid_value
203593,631.02,mid_value
203594,50.0,low_value
203595,213.12,mid_value
203596,20553.68,high_value
203597,20272.5,high_value
203598,92.91,low_value
203599,24431.41,high_value
203600,26192.63,high_value
203601,392.03,mid_value
203602,27067.79,high_value
203603,23494.8,high_value
203604,583.08,mid_value
203605,298.88,mid_value
203606,122.27,low_value
203607,942.3,mid_value
203608,1497.6,high_value
203609,1686.43,high_value
203610,227.72,mid_value
203611,26974.62,high_value
203612,399.23,mid_value
203613,462.19,mid_value
203614,318.58,mid_value
203615,151.83,low_value
203616,583.76,mid_value
203617,78.03,low_value
203618,376.96,mid_value
203619,460.97,mid_value
203620,29007.3,high_value
203621,21428.85,high_value
203622,151.23,low_value
203623,645.24,mid_value
203624,355.97,mid_value
203625,351.05,mid_value
203626,126.26,low_value
203627,342.48,mid_value
203628,353.05,mid_value
203629,1015.43,mid_value
203630,16485.06,high_value
203631,1295.65,high_value
203632,319.81,mid_value
203633,479.03,mid_value
203634,165.43,low_value
203635,79.53,low_value
203636,1118.79,high_value
203637,401.22,mid_value
203638,709.45,mid_value
203639,116.28,low_value
203640,97.88,low_value
203641,95.29,low_value
203642,185.01,mid_value
203643,23554.15,high_value
203644,303.27,mid_value
203645,1665.64,high_value
203646,411.39,mid_value
203647,516.84,mid_value
203648,67.94,low_value
203649,191.45,mid_value
203650,19267.39,high_value
203651,94.96,low_value
203652,51.84,low_value
203653,148.53,low_value
203654,26701.78,high_value
203655,223.88,mid_value
203656,365.11,mid_value
203657,398.22,mid_value
203658,260.37,mid_value
203659,372.35,mid_value
203660,66.23,low_value
203661,565.79,mid_value
203662,598.87,mid_value
203663,27370.27,high_value
203664,60.39,low_value
203665,85.97,low_value
203666,19256.36,high_value
203667,476.18,mid_value
203668,20043.79,high_value
203669,126.03,low_value
203670,1003.29,mid_value
203671,367.45,mid_value
203672,24489.38,high_value
203673,19003.94,high_value
203674,193.79,mid_value
203675,29998.02,high_value
203676,744.8,mid_value
203677,29614.36,high_value
203678,526.83,mid_value
203679,22207.2,high_value
203680,482.12,mid_value
203681,26518.56,high_value
203682,111.31,low_value
203683,2013.02,high_value
203684,267.4,mid_value
203685,142.62,low_value
203686,248.18,mid_value
203687,20313.38,high_value
203688,80.92,low_value
203689,494.73,mid_value
203690,264.71,mid_value
203691,28913.69,high_value
203692,96.93,low_value
203693,436.52,mid_value
203694,145.2,low_value
203695,22141.28,high_value
203696,372.06,mid_value
203697,120.14,low_value
203698,272.2,mid_value
203699,22462.86,high_value
203700,85.21,low_value
203701,502.76,mid_value
203702,263.23,mid_value
203703,233.22,mid_value
203704,273.86,mid_value
203705,989.62,mid_value
203706,25713.91,high_value
203707,24189.9,high_value
203708,879.32,mid_value
203709,26351.83,high_value
203710,481.29,mid_value
203711,355.27,mid_value
203712,89.18,low_value
203713,211.97,mid_value
203714,503.71,mid_value
203715,129.51,low_value
203716,21127.82,high_value
203717,366.91,mid_value
203718,955.17,mid_value
203719,498.62,mid_value
203720,207.6,mid_value
203721,16215.49,high_value
203722,157.86,low_value
203723,724.38,mid_value
203724,971.77,mid_value
203725,273.25,mid_value
203726,439.26,mid_value
203727,323.13,mid_value
203728,639.59,mid_value
203729,222.66,mid_value
203730,178.46,mid_value
203731,589.05,mid_value
203732,26841.09,high_value
203733,194.08,mid_value
203734,25180.89,high_value
203735,247.54,mid_value
203736,985.52,mid_value
203737,325.22,mid_value
203738,258.41,mid_value
203739,883.44,mid_value
203740,613.43,mid_value
203741,64.9,low_value
203742,384.86,mid_value
203743,95.29,low_value
203744,212.36,mid_value
203745,26776.79,high_value
203746,1033.72,high_value
203747,23450.55,high_value
203748,512.98,mid_value
203749,227.03,mid_value
203750,419.4,mid_value
203751,84.54,low_value
203752,24859.97,high_value
203753,493.97,mid_value
203754,77.51,low_value
203755,164.94,low_value
203756,464.1,mid_value
203757,122.22,low_value
203758,966.06,mid_value
203759,346.42,mid_value
203760,364.07,mid_value
203761,66.48,low_value
203762,401.93,mid_value
203763,405.34,mid_value
203764,687.39,mid_value
203765,224.42,mid_value
203766,310.36,mid_value
203767,187.22,mid_value
203768,210.57,mid_value
203769,296.75,mid_value
203770,287.4,mid_value
203771,475.72,mid_value
203772,306.04,mid_value
203773,241.47,mid_value
203774,111.36,low_value
203775,279.27,mid_value
203776,595.72,mid_value
203777,619.45,mid_value
203778,183.32,mid_value
203779,22940.87,high_value
203780,28104.11,high_value
203781,26077.18,high_value
203782,59.77,low_value
203783,26480.24,high_value
203784,462.36,mid_value
203785,554.79,mid_value
203786,402.14,mid_value
203787,105.62,low_value
203788,88.15,low_value
203789,160.51,low_value
203790,677.77,mid_value
203791,262.58,mid_value
203792,335.58,mid_value
203793,78.07,low_value
203794,721.09,mid_value
203795,323.23,mid_value
203796,296.44,mid_value
203797,109.42,low_value
203798,23711.89,high_value
203799,1104.6,high_value
203800,20571.37,high_value
203801,187.4,mid_value
203802,22151.12,high_value
203803,255.47,mid_value
203804,150.67,low_value
203805,99.09,low_value
203806,149.28,low_value
203807,56.44,low_value
203808,180.83,mid_value
203809,23517.67,high_value
203810,884.7,mid_value
203811,23336.13,high_value
203812,209.75,mid_value
203813,206.97,mid_value
203814,205.5,mid_value
203815,24267.4,high_value
203816,298.11,mid_value
203817,403.88,mid_value
203818,294.45,mid_value
203819,644.64,mid_value
203820,17824.43,high_value
203821,108.88,low_value
203822,643.63,mid_value
203823,1029.3,high_value
203824,2654.6,high_value
203825,766.7,mid_value
203826,346.7,mid_value
203827,103.08,low_value
203828,75.58,low_value
203829,162.74,low_value
203830,62.81,low_value
203831,303.13,mid_value
203832,426.26,mid_value
203833,21612.6,high_value
203834,92.3,low_value
203835,24398.72,high_value
203836,80.23,low_value
203837,548.46,mid_value
203838,864.6,mid_value
203839,211.48,mid_value
203840,348.62,mid_value
203841,163.46,low_value
203842,360.66,mid_value
203843,790.14,mid_value
203844,25113.83,high_value
203845,30421.77,high_value
203846,282.32,mid_value
203847,519.95,mid_value
203848,93.21,low_value
203849,29260.69,high_value
203850,211.61,mid_value
203851,694.58,mid_value
203852,234.91,mid_value
203853,854.42,mid_value
203854,629.46,mid_value
203855,353.61,mid_value
203856,133.59,low_value
203857,161.08,low_value
203858,587.82,mid_value
203859,25559.55,high_value
203860,1142.6,high_value
203861,198.91,mid_value
203862,111.31,low_value
203863,569.71,mid_value
203864,127.9,low_value
203865,1186.1,high_value
203866,25711.0,high_value
203867,488.16,mid_value
203868,328.88,mid_value
203869,440.65,mid_value
203870,25779.37,high_value
203871,77.55,low_value
203872,210.47,mid_value
203873,61.09,low_value
203874,24683.73,high_value
203875,889.59,mid_value
203876,644.96,mid_value
203877,28243.19,high_value
203878,50.55,low_value
203879,829.12,mid_value
203880,238.59,mid_value
203881,166.18,low_value
203882,122.85,low_value
203883,125.91,low_value
203884,889.04,mid_value
203885,29487.43,high_value
203886,34940.76,high_value
203887,168.62,low_value
203888,441.69,mid_value
203889,366.42,mid_value
203890,196.42,mid_value
203891,22480.46,high_value
203892,528.88,mid_value
203893,322.75,mid_value
203894,301.36,mid_value
203895,1208.65,high_value
203896,196.09,mid_value
203897,28798.38,high_value
203898,589.96,mid_value
203899,222.55,mid_value
203900,64.86,low_value
203901,26288.33,high_value
203902,266.01,mid_value
203903,159.67,low_value
203904,360.0,mid_value
203905,612.27,mid_value
203906,225.64,mid_value
203907,421.76,mid_value
203908,21901.54,high_value
203909,24628.22,high_value
203910,89.56,low_value
203911,20799.44,high_value
203912,966.58,mid_value
203913,533.31,mid_value
203914,321.1,mid_value
203915,239.6,mid_value
203916,600.58,mid_value
203917,912.23,mid_value
203918,192.29,mid_value
203919,25776.21,high_value
203920,204.07,mid_value
203921,21704.26,high_value
203922,440.8,mid_value
203923,87.18,low_value
203924,1079.18,high_value
203925,365.6,mid_value
203926,110.57,low_value
203927,18553.73,high_value
203928,72.65,low_value
203929,53.44,low_value
203930,377.54,mid_value
203931,25031.52,high_value
203932,401.8,mid_value
203933,228.21,mid_value
203934,101.63,low_value
203935,1442.68,high_value
203936,56.44,low_value
203937,864.45,mid_value
203938,399.71,mid_value
203939,108.49,low_value
203940,388.94,mid_value
203941,419.11,mid_value
203942,73.66,low_value
203943,29467.34,high_value
203944,381.23,mid_value
203945,89.17,low_value
203946,97.56,low_value
203947,28833.54,high_value
203948,60.65,low_value
203949,767.91,mid_value
203950,25745.66,high_value
203951,115.92,low_value
203952,70.83,low_value
203953,22865.6,high_value
203954,610.33,mid_value
203955,120.15,low_value
203956,34126.61,high_value
203957,195.86,mid_value
203958,104.45,low_value
203959,241.52,mid_value
203960,125.76,low_value
203961,1403.88,high_value
203962,133.82,low_value
203963,444.48,mid_value
203964,30301.73,high_value
203965,491.06,mid_value
203966,248.88,mid_value
203967,192.85,mid_value
203968,178.82,mid_value
203969,155.88,low_value
203970,24910.88,high_value
203971,384.28,mid_value
203972,178.5,mid_value
203973,112.29,low_value
203974,118.62,low_value
203975,362.6,mid_value
203976,459.92,mid_value
203977,66.2,low_value
203978,213.64,mid_value
203979,1175.41,high_value
203980,353.7,mid_value
203981,138.88,low_value
203982,118.37,low_value
203983,165.31,low_value
203984,630.08,mid_value
203985,72.98,low_value
203986,294.8,mid_value
203987,222.56,mid_value
203988,304.9,mid_value
203989,663.78,mid_value
203990,481.74,mid_value
203991,21327.49,high_value
203992,22058.79,high_value
203993,227.63,mid_value
203994,228.39,mid_value
203995,93.85,low_value
203996,399.73,mid_value
203997,212.92,mid_value
203998,984.55,mid_value
203999,160.27,low_value
204000,124.74,low_value
204001,648.44,mid_value
204002,32740.62,high_value
204003,1100.17,high_value
204004,435.09,mid_value
204005,28505.82,high_value
204006,226.03,mid_value
204007,239.25,mid_value
204008,24511.77,high_value
204009,73.23,low_value
204010,138.89,low_value
204011,139.72,low_value
204012,913.16,mid_value
204013,57.95,low_value
204014,442.29,mid_value
204015,312.33,mid_value
204016,122.9,low_value
204017,565.01,mid_value
204018,250.52,mid_value
204019,325.63,mid_value
204020,29779.05,high_value
204021,1102.24,high_value
204022,1136.28,high_value
204023,306.01,mid_value
204024,563.21,mid_value
204025,361.59,mid_value
204026,660.14,mid_value
204027,143.22,low_value
204028,475.68,mid_value
204029,158.0,low_value
204030,219.49,mid_value
204031,22319.54,high_value
204032,130.24,low_value
204033,1026.22,high_value
204034,73.9,low_value
204035,299.26,mid_value
204036,90.96,low_value
204037,58.65,low_value
204038,202.58,mid_value
204039,644.34,mid_value
204040,566.87,mid_value
204041,376.74,mid_value
204042,75.75,low_value
204043,27942.49,high_value
204044,883.61,mid_value
204045,327.89,mid_value
204046,172.49,low_value
204047,425.69,mid_value
204048,612.28,mid_value
204049,147.62,low_value
204050,210.27,mid_value
204051,681.65,mid_value
204052,553.09,mid_value
204053,166.18,low_value
204054,53.8,low_value
204055,93.63,low_value
204056,18250.62,high_value
204057,25136.11,high_value
204058,158.73,low_value
204059,87.61,low_value
204060,165.35,low_value
204061,72.57,low_value
204062,24051.95,high_value
204063,419.67,mid_value
204064,755.49,mid_value
204065,107.32,low_value
204066,422.72,mid_value
204067,196.54,mid_value
204068,170.59,low_value
204069,161.18,low_value
204070,182.09,mid_value
204071,507.63,mid_value
204072,30036.93,high_value
204073,23411.22,high_value
204074,143.75,low_value
204075,518.13,mid_value
204076,76.44,low_value
204077,14871.02,high_value
204078,758.88,mid_value
204079,142.24,low_value
204080,429.56,mid_value
204081,29766.83,high_value
204082,488.22,mid_value
204083,31092.95,high_value
204084,686.86,mid_value
204085,137.34,low_value
204086,31394.15,high_value
204087,116.95,low_value
204088,23009.72,high_value
204089,371.27,mid_value
204090,24613.51,high_value
204091,514.71,mid_value
204092,17125.98,high_value
204093,132.09,low_value
204094,424.13,mid_value
204095,696.07,mid_value
204096,499.07,mid_value
204097,687.3,mid_value
204098,23559.84,high_value
204099,128.17,low_value
204100,63.2,low_value
204101,1336.8,high_value
204102,26901.72,high_value
204103,74.14,low_value
204104,636.45,mid_value
204105,341.22,mid_value
204106,431.24,mid_value
204107,24037.34,high_value
204108,307.01,mid_value
204109,396.01,mid_value
204110,206.73,mid_value
204111,256.42,mid_value
204112,140.61,low_value
204113,305.49,mid_value
204114,137.24,low_value
204115,401.29,mid_value
204116,137.18,low_value
204117,1138.0,high_value
204118,299.98,mid_value
204119,931.96,mid_value
204120,176.0,low_value
204121,719.31,mid_value
204122,130.44,low_value
204123,601.7,mid_value
204124,88.09,low_value
204125,27534.64,high_value
204126,387.02,mid_value
204127,149.13,low_value
204128,1289.86,high_value
204129,214.76,mid_value
204130,25209.03,high_value
204131,26265.43,high_value
204132,84.91,low_value
204133,25738.84,high_value
204134,376.63,mid_value
204135,1108.47,high_value
204136,285.28,mid_value
204137,105.63,low_value
204138,325.21,mid_value
204139,594.85,mid_value
204140,467.25,mid_value
204141,1101.74,high_value
204142,22775.53,high_value
204143,332.74,mid_value
204144,307.01,mid_value
204145,546.36,mid_value
204146,655.15,mid_value
204147,462.06,mid_value
204148,59.29,low_value
204149,255.06,mid_value
204150,862.13,mid_value
204151,121.88,low_value
204152,196.84,mid_value
204153,128.91,low_value
204154,963.11,mid_value
204155,166.19,low_value
204156,1186.69,high_value
204157,1496.82,high_value
204158,855.32,mid_value
204159,23862.46,high_value
204160,260.72,mid_value
204161,61.01,low_value
204162,759.98,mid_value
204163,244.37,mid_value
204164,675.25,mid_value
204165,69.71,low_value
204166,722.94,mid_value
204167,252.63,mid_value
204168,878.88,mid_value
204169,57.52,low_value
204170,58.93,low_value
204171,332.45,mid_value
204172,460.91,mid_value
204173,27999.6,high_value
204174,1301.51,high_value
204175,346.02,mid_value
204176,15048.77,high_value
204177,176.94,low_value
204178,286.78,mid_value
204179,162.1,low_value
204180,25672.24,high_value
204181,160.03,low_value
204182,136.38,low_value
204183,213.56,mid_value
204184,1182.14,high_value
204185,72.06,low_value
204186,22087.69,high_value
204187,113.97,low_value
204188,377.37,mid_value
204189,217.17,mid_value
204190,79.27,low_value
204191,314.21,mid_value
204192,27802.8,high_value
204193,64.04,low_value
204194,466.78,mid_value
204195,212.84,mid_value
204196,253.14,mid_value
204197,138.02,low_value
204198,830.67,mid_value
204199,265.45,mid_value
204200,53.56,low_value
204201,568.69,mid_value
204202,506.98,mid_value
204203,693.32,mid_value
204204,1082.69,high_value
204205,96.48,low_value
204206,26117.07,high_value
204207,168.16,low_value
204208,162.46,low_value
204209,30956.45,high_value
204210,230.83,mid_value
204211,379.57,mid_value
204212,369.87,mid_value
204213,406.72,mid_value
204214,926.38,mid_value
204215,26516.61,high_value
204216,982.74,mid_value
204217,225.23,mid_value
204218,453.06,mid_value
204219,241.69,mid_value
204220,421.98,mid_value
204221,27085.12,high_value
204222,1160.14,high_value
204223,1202.1,high_value
204224,1256.83,high_value
204225,272.84,mid_value
204226,652.63,mid_value
204227,34214.56,high_value
204228,128.98,low_value
204229,22567.09,high_value
204230,1019.78,mid_value
204231,391.33,mid_value
204232,27193.28,high_value
204233,199.14,mid_value
204234,96.96,low_value
204235,64.08,low_value
204236,364.13,mid_value
204237,676.27,mid_value
204238,167.35,low_value
204239,24704.11,high_value
204240,409.94,mid_value
204241,758.52,mid_value
204242,422.65,mid_value
204243,1320.57,high_value
204244,311.59,mid_value
204245,20130.87,high_value
204246,55.07,low_value
204247,145.5,low_value
204248,165.49,low_value
204249,25850.3,high_value
204250,169.23,low_value
204251,626.57,mid_value
204252,19653.1,high_value
204253,240.41,mid_value
204254,120.93,low_value
204255,419.74,mid_value
204256,82.47,low_value
204257,100.52,low_value
204258,545.59,mid_value
204259,1039.3,high_value
204260,303.88,mid_value
204261,464.63,mid_value
204262,2098.04,high_value
204263,147.9,low_value
204264,843.31,mid_value
204265,264.98,mid_value
204266,205.36,mid_value
204267,1203.2,high_value
204268,172.07,low_value
204269,367.29,mid_value
204270,282.85,mid_value
204271,27330.95,high_value
204272,307.84,mid_value
204273,114.77,low_value
204274,53.87,low_value
204275,669.65,mid_value
204276,1013.27,mid_value
204277,623.33,mid_value
204278,743.5,mid_value
204279,177.18,low_value
204280,20382.55,high_value
204281,144.61,low_value
204282,75.01,low_value
204283,130.85,low_value
204284,266.62,mid_value
204285,117.98,low_value
204286,253.06,mid_value
204287,619.55,mid_value
204288,150.36,low_value
204289,227.54,mid_value
204290,300.48,mid_value
204291,115.11,low_value
204292,30213.11,high_value
204293,324.09,mid_value
204294,395.83,mid_value
204295,72.16,low_value
204296,536.85,mid_value
204297,689.22,mid_value
204298,94.23,low_value
204299,93.77,low_value
204300,341.45,mid_value
204301,24690.23,high_value
204302,251.44,mid_value
204303,21508.16,high_value
204304,265.31,mid_value
204305,850.9,mid_value
204306,24342.66,high_value
204307,454.81,mid_value
204308,21735.13,high_value
204309,178.24,mid_value
204310,188.57,mid_value
204311,662.0,mid_value
204312,326.73,mid_value
204313,23012.27,high_value
204314,30810.47,high_value
204315,161.79,low_value
204316,1187.18,high_value
204317,26703.37,high_value
204318,22570.58,high_value
204319,1831.86,high_value
204320,236.23,mid_value
204321,68.63,low_value
204322,24755.98,high_value
204323,29273.52,high_value
204324,64.38,low_value
204325,404.12,mid_value
204326,252.07,mid_value
204327,625.22,mid_value
204328,605.43,mid_value
204329,201.11,mid_value
204330,20690.5,high_value
204331,181.89,mid_value
204332,262.86,mid_value
204333,435.78,mid_value
204334,102.48,low_value
204335,287.61,mid_value
204336,28357.87,high_value
204337,937.84,mid_value
204338,205.0,mid_value
204339,435.45,mid_value
204340,626.05,mid_value
204341,333.46,mid_value
204342,231.78,mid_value
204343,26493.39,high_value
204344,268.22,mid_value
204345,257.77,mid_value
204346,27272.41,high_value
204347,364.82,mid_value
204348,1516.21,high_value
204349,58.99,low_value
204350,785.82,mid_value
204351,120.07,low_value
204352,302.61,mid_value
204353,118.84,low_value
204354,552.84,mid_value
204355,106.95,low_value
204356,357.35,mid_value
204357,73.66,low_value
204358,1044.71,high_value
204359,115.59,low_value
204360,658.98,mid_value
204361,782.78,mid_value
204362,502.17,mid_value
204363,32681.47,high_value
204364,126.35,low_value
204365,542.66,mid_value
204366,404.58,mid_value
204367,29107.95,high_value
204368,26354.21,high_value
204369,18754.03,high_value
204370,55.85,low_value
204371,259.78,mid_value
204372,766.11,mid_value
204373,64.05,low_value
204374,54.28,low_value
204375,317.22,mid_value
204376,580.54,mid_value
204377,23614.29,high_value
204378,315.34,mid_value
204379,202.62,mid_value
204380,21972.94,high_value
204381,75.44,low_value
204382,390.88,mid_value
204383,26283.14,high_value
204384,20521.82,high_value
204385,389.51,mid_value
204386,376.15,mid_value
204387,201.16,mid_value
204388,207.22,mid_value
204389,159.52,low_value
204390,603.29,mid_value
204391,114.46,low_value
204392,245.38,mid_value
204393,353.7,mid_value
204394,238.96,mid_value
204395,174.53,low_value
204396,420.19,mid_value
204397,93.76,low_value
204398,536.52,mid_value
204399,32813.04,high_value
204400,133.41,low_value
204401,761.14,mid_value
204402,666.6,mid_value
204403,150.8,low_value
204404,14477.08,high_value
204405,388.28,mid_value
204406,459.31,mid_value
204407,479.48,mid_value
204408,509.39,mid_value
204409,336.6,mid_value
204410,24198.59,high_value
204411,245.2,mid_value
204412,27365.4,high_value
204413,154.4,low_value
204414,832.52,mid_value
204415,1029.3,high_value
204416,1349.76,high_value
204417,25308.63,high_value
204418,21048.51,high_value
204419,459.38,mid_value
204420,197.23,mid_value
204421,410.79,mid_value
204422,322.47,mid_value
204423,210.85,mid_value
204424,567.46,mid_value
204425,155.27,low_value
204426,112.12,low_value
204427,146.74,low_value
204428,21334.72,high_value
204429,171.65,low_value
204430,1128.08,high_value
204431,24697.34,high_value
204432,251.8,mid_value
204433,183.41,mid_value
204434,124.15,low_value
204435,102.49,low_value
204436,450.03,mid_value
204437,150.48,low_value
204438,704.6,mid_value
204439,242.24,mid_value
204440,28544.76,high_value
204441,58.62,low_value
204442,29405.29,high_value
204443,61.18,low_value
204444,269.06,mid_value
204445,164.29,low_value
204446,195.14,mid_value
204447,20295.31,high_value
204448,663.47,mid_value
204449,809.98,mid_value
204450,835.48,mid_value
204451,235.28,mid_value
204452,466.14,mid_value
204453,34089.74,high_value
204454,77.52,low_value
204455,240.02,mid_value
204456,107.75,low_value
204457,79.58,low_value
204458,624.33,mid_value
204459,343.74,mid_value
204460,120.67,low_value
204461,25931.15,high_value
204462,660.87,mid_value
204463,124.56,low_value
204464,582.86,mid_value
204465,413.27,mid_value
204466,437.49,mid_value
204467,54.27,low_value
204468,715.43,mid_value
204469,889.76,mid_value
204470,92.19,low_value
204471,841.08,mid_value
204472,181.35,mid_value
204473,858.37,mid_value
204474,571.51,mid_value
204475,1463.52,high_value
204476,284.05,mid_value
204477,20794.76,high_value
204478,983.73,mid_value
204479,111.59,low_value
204480,348.27,mid_value
204481,117.06,low_value
204482,170.97,low_value
204483,1276.44,high_value
204484,351.63,mid_value
204485,268.26,mid_value
204486,24351.5,high_value
204487,271.39,mid_value
204488,157.42,low_value
204489,564.38,mid_value
204490,81.85,low_value
204491,228.1,mid_value
204492,579.28,mid_value
204493,323.08,mid_value
204494,768.91,mid_value
204495,203.47,mid_value
204496,26601.93,high_value
204497,146.61,low_value
204498,155.34,low_value
204499,27780.81,high_value
204500,614.33,mid_value
204501,156.19,low_value
204502,270.93,mid_value
204503,22160.84,high_value
204504,24843.92,high_value
204505,316.95,mid_value
204506,855.99,mid_value
204507,606.25,mid_value
204508,16469.62,high_value
204509,21909.73,high_value
204510,351.37,mid_value
204511,566.1,mid_value
204512,97.98,low_value
204513,283.39,mid_value
204514,29549.26,high_value
204515,26832.67,high_value
204516,340.06,mid_value
204517,260.07,mid_value
204518,23361.25,high_value
204519,210.89,mid_value
204520,76.72,low_value
204521,1237.81,high_value
204522,243.16,mid_value
204523,891.33,mid_value
204524,275.0,mid_value
204525,144.89,low_value
204526,933.37,mid_value
204527,186.72,mid_value
204528,29686.87,high_value
204529,702.23,mid_value
204530,1200.58,high_value
204531,316.21,mid_value
204532,103.16,low_value
204533,465.65,mid_value
204534,17124.31,high_value
204535,24102.72,high_value
204536,468.45,mid_value
204537,217.6,mid_value
204538,358.55,mid_value
204539,725.93,mid_value
204540,1002.95,mid_value
204541,82.78,low_value
204542,214.83,mid_value
204543,518.24,mid_value
204544,254.69,mid_value
204545,30214.03,high_value
204546,550.99,mid_value
204547,102.7,low_value
204548,234.32,mid_value
204549,784.45,mid_value
204550,212.92,mid_value
204551,19132.86,high_value
204552,655.3,mid_value
204553,91.41,low_value
204554,1148.17,high_value
204555,24125.39,high_value
204556,77.99,low_value
204557,328.25,mid_value
204558,284.07,mid_value
204559,21662.71,high_value
204560,32966.21,high_value
204561,19968.53,high_value
204562,2068.83,high_value
204563,351.66,mid_value
204564,354.12,mid_value
204565,307.11,mid_value
204566,325.22,mid_value
204567,30426.33,high_value
204568,95.58,low_value
204569,400.26,mid_value
204570,489.04,mid_value
204571,94.99,low_value
204572,1003.66,mid_value
204573,1519.66,high_value
204574,429.62,mid_value
204575,775.63,mid_value
204576,22490.75,high_value
204577,519.39,mid_value
204578,264.49,mid_value
204579,32591.07,high_value
204580,579.75,mid_value
204581,859.98,mid_value
204582,152.22,low_value
204583,137.89,low_value
204584,25157.79,high_value
204585,115.93,low_value
204586,25445.49,high_value
204587,216.77,mid_value
204588,57.75,low_value
204589,805.73,mid_value
204590,242.2,mid_value
204591,653.82,mid_value
204592,68.5,low_value
204593,251.06,mid_value
204594,20506.02,high_value
204595,431.21,mid_value
204596,145.22,low_value
204597,687.77,mid_value
204598,855.97,mid_value
204599,345.44,mid_value
204600,83.92,low_value
204601,386.96,mid_value
204602,183.96,mid_value
204603,22672.87,high_value
204604,19416.84,high_value
204605,66.35,low_value
204606,301.58,mid_value
204607,421.81,mid_value
204608,159.45,low_value
204609,426.33,mid_value
204610,162.69,low_value
204611,20311.06,high_value
204612,165.97,low_value
204613,563.62,mid_value
204614,1260.63,high_value
204615,348.9,mid_value
204616,23537.98,high_value
204617,337.15,mid_value
204618,318.83,mid_value
204619,318.42,mid_value
204620,25563.93,high_value
204621,399.07,mid_value
204622,260.13,mid_value
204623,26252.74,high_value
204624,185.84,mid_value
204625,265.11,mid_value
204626,276.23,mid_value
204627,54.28,low_value
204628,281.02,mid_value
204629,24273.99,high_value
204630,22086.91,high_value
204631,29094.12,high_value
204632,227.44,mid_value
204633,1589.99,high_value
204634,221.95,mid_value
204635,505.61,mid_value
204636,274.83,mid_value
204637,33383.37,high_value
204638,548.04,mid_value
204639,23114.95,high_value
204640,707.2,mid_value
204641,462.59,mid_value
204642,133.39,low_value
204643,1544.07,high_value
204644,455.79,mid_value
204645,27416.48,high_value
204646,25740.7,high_value
204647,34280.16,high_value
204648,54.84,low_value
204649,330.15,mid_value
204650,112.99,low_value
204651,119.19,low_value
204652,129.87,low_value
204653,221.85,mid_value
204654,16390.47,high_value
204655,175.47,low_value
204656,343.72,mid_value
204657,28556.15,high_value
204658,214.28,mid_value
204659,409.85,mid_value
204660,294.8,mid_value
204661,210.45,mid_value
204662,937.26,mid_value
204663,249.72,mid_value
204664,22511.86,high_value
204665,665.11,mid_value
204666,290.3,mid_value
204667,224.07,mid_value
204668,201.09,mid_value
204669,365.9,mid_value
204670,684.99,mid_value
204671,837.34,mid_value
204672,789.73,mid_value
204673,138.16,low_value
204674,158.04,low_value
204675,485.34,mid_value
204676,621.11,mid_value
204677,98.61,low_value
204678,149.11,low_value
204679,337.87,mid_value
204680,59.02,low_value
204681,351.87,mid_value
204682,401.34,mid_value
204683,51.62,low_value
204684,265.17,mid_value
204685,507.76,mid_value
204686,391.71,mid_value
204687,588.3,mid_value
204688,180.82,mid_value
204689,260.8,mid_value
204690,16926.05,high_value
204691,270.03,mid_value
204692,150.09,low_value
204693,169.32,low_value
204694,242.3,mid_value
204695,177.5,low_value
204696,381.21,mid_value
204697,326.93,mid_value
204698,230.2,mid_value
204699,14182.43,high_value
204700,391.2,mid_value
204701,383.11,mid_value
204702,28208.51,high_value
204703,323.49,mid_value
204704,29232.47,high_value
204705,231.3,mid_value
204706,481.06,mid_value
204707,22042.51,high_value
204708,80.53,low_value
204709,246.7,mid_value
204710,135.5,low_value
204711,480.52,mid_value
204712,146.96,low_value
204713,360.98,mid_value
204714,415.26,mid_value
204715,300.58,mid_value
204716,294.3,mid_value
204717,301.6,mid_value
204718,23547.53,high_value
204719,655.14,mid_value
204720,663.16,mid_value
204721,895.79,mid_value
204722,55.86,low_value
204723,73.47,low_value
204724,273.06,mid_value
204725,297.48,mid_value
204726,364.67,mid_value
204727,1276.3,high_value
204728,215.32,mid_value
204729,64.07,low_value
204730,25240.34,high_value
204731,301.17,mid_value
204732,215.78,mid_value
204733,2165.45,high_value
204734,240.43,mid_value
204735,341.93,mid_value
204736,65.53,low_value
204737,163.71,low_value
204738,209.32,mid_value
204739,355.65,mid_value
204740,195.36,mid_value
204741,136.16,low_value
204742,976.49,mid_value
204743,605.12,mid_value
204744,677.78,mid_value
204745,23739.65,high_value
204746,1023.02,mid_value
204747,1314.31,high_value
204748,291.46,mid_value
204749,281.18,mid_value
204750,499.84,mid_value
204751,144.24,low_value
204752,818.31,mid_value
204753,100.53,low_value
204754,25915.99,high_value
204755,17895.95,high_value
