customer_id,revenue,transaction_count,revenue_normalized,revenue_zscore
195008,372.12,186,0.061683,-0.273654
195009,1322.82,145,0.223623,1.641209
195010,1547.07,189,0.261821,2.092885
195011,77.75,228,0.01154,-0.866563
195012,1134.04,60,0.191466,1.260976
195013,439.57,231,0.073172,-0.137799
195014,709.02,221,0.119069,0.404917
195015,91.64,236,0.013906,-0.838586
195016,679.45,92,0.114033,0.345358
195017,46.87,137,0.00628,-0.92876
195018,511.22,82,0.085377,0.006516
195019,561.41,81,0.093926,0.107606
195020,556.41,210,0.093074,0.097536
195021,40.22,78,0.005148,-0.942154
195022,252.41,44,0.041292,-0.51477
195023,692.06,32,0.116181,0.370757
195024,806.83,169,0.13573,0.601922
195025,278.51,210,0.045737,-0.4622
195026,98.38,77,0.015054,-0.825011
195027,356.02,221,0.05894,-0.306082
195028,535.29,121,0.089477,0.054997
195029,1275.38,103,0.215542,1.545657
195030,581.82,218,0.097403,0.148715
195031,874.85,86,0.147317,0.738925
195032,163.77,31,0.026193,-0.693305
195033,905.6,129,0.152554,0.800861
195034,483.34,208,0.080628,-0.049639
195035,408.13,153,0.067817,-0.201124
195036,165.21,140,0.026438,-0.690404
195037,124.01,169,0.01942,-0.773388
195038,402.5,76,0.066858,-0.212464
195039,1120.22,238,0.189112,1.23314
195040,144.19,236,0.022858,-0.732742
195041,173.35,159,0.027825,-0.674009
195042,1487.5,203,0.251674,1.972901
195043,23.48,65,0.002296,-0.975872
195044,342.17,6,0.056581,-0.333978
195045,386.2,69,0.064081,-0.245295
195046,573.08,83,0.095914,0.131112
195047,117.83,184,0.018368,-0.785835
195048,433.63,239,0.07216,-0.149763
195049,67.97,96,0.009874,-0.886261
195050,165.31,69,0.026455,-0.690203
195051,17.61,11,0.001296,-0.987695
195052,312.03,108,0.051447,-0.394685
195053,106.25,157,0.016395,-0.809159
195054,60.88,7,0.008667,-0.900542
195055,221.03,106,0.035946,-0.577974
195056,51.27,91,0.00703,-0.919898
195057,555.94,156,0.092994,0.096589
195058,122.11,148,0.019097,-0.777215
195059,629.41,185,0.105509,0.244569
195060,925.84,142,0.156002,0.841627
195061,686.04,108,0.115155,0.358631
195062,729.53,170,0.122563,0.446227
195063,526.08,32,0.087908,0.036446
195064,246.04,17,0.040207,-0.5276
195065,224.27,173,0.036498,-0.571448
195066,430.76,28,0.071671,-0.155544
195067,152.54,216,0.02428,-0.715924
195068,221.29,203,0.035991,-0.57745
195069,94.39,174,0.014375,-0.833047
195070,767.38,93,0.12901,0.522463
195071,675.19,153,0.113307,0.336778
195072,359.84,87,0.059591,-0.298388
195073,240.68,187,0.039294,-0.538396
195074,606.47,46,0.101601,0.198365
195075,54.24,77,0.007536,-0.913916
195076,34.46,246,0.004166,-0.953756
195077,611.6,150,0.102475,0.208697
195078,409.32,31,0.068019,-0.198727
195079,670.7,70,0.112542,0.327734
195080,173.96,161,0.027929,-0.67278
195081,67.31,32,0.009762,-0.887591
195082,291.03,208,0.04787,-0.436983
195083,288.17,217,0.047383,-0.442743
195084,721.59,227,0.121211,0.430235
195085,75.13,99,0.011094,-0.87184
195086,1470.09,209,0.248708,1.937835
195087,38.81,147,0.004907,-0.944994
195088,197.66,131,0.031966,-0.625045
195089,617.02,154,0.103398,0.219614
195090,641.97,211,0.107648,0.269867
195091,428.57,40,0.071298,-0.159955
195092,46.79,95,0.006267,-0.928921
195093,980.22,124,0.165265,0.951157
195094,513.56,49,0.085775,0.011229
195095,721.12,183,0.121131,0.429288
195096,254.07,80,0.041574,-0.511426
195097,149.44,108,0.023752,-0.722168
195098,646.65,42,0.108446,0.279294
195099,855.1,207,0.143952,0.699146
195100,847.04,175,0.142579,0.682911
195101,641.47,161,0.107563,0.26886
195102,84.8,233,0.012741,-0.852363
195103,135.38,150,0.021357,-0.750487
195104,357.01,176,0.059109,-0.304088
195105,363.98,77,0.060296,-0.29005
195106,345.24,162,0.057104,-0.327795
195107,884.46,52,0.148954,0.758281
195108,76.98,15,0.011409,-0.868114
195109,795.74,187,0.133841,0.579585
195110,21.29,56,0.001923,-0.980283
195111,205.1,140,0.033233,-0.610059
195112,119.39,249,0.018633,-0.782693
195113,383.95,212,0.063698,-0.249827
195114,381.06,109,0.063206,-0.255648
195115,363.16,112,0.060156,-0.291701
195116,180.41,192,0.029027,-0.659789
195117,378.87,111,0.062832,-0.260059
195118,621.71,173,0.104197,0.22906
195119,260.25,217,0.042627,-0.498978
195120,1330.02,224,0.224849,1.655711
195121,45.46,139,0.00604,-0.9316
195122,2185.3,54,0.370536,3.378383
195123,726.46,87,0.12204,0.440044
195124,459.69,35,0.076599,-0.097274
195125,123.67,34,0.019362,-0.774073
195126,503.5,179,0.084062,-0.009034
195127,819.95,225,0.137965,0.628348
195128,156.28,121,0.024917,-0.708391
195129,30.36,157,0.003468,-0.962014
195130,302.37,220,0.049802,-0.414142
195131,191.52,77,0.03092,-0.637412
195132,178.54,37,0.028709,-0.663556
195133,655.14,106,0.109892,0.296394
195134,90.1,100,0.013644,-0.841688
195135,536.24,236,0.089639,0.05691
195136,41.61,177,0.005384,-0.939355
195137,1272.16,148,0.214993,1.539172
195138,451.05,235,0.075127,-0.114676
195139,1346.69,44,0.227689,1.689287
195140,1022.01,219,0.172383,1.035329
195141,1029.47,176,0.173654,1.050355
195142,73.77,165,0.010862,-0.874579
195143,605.17,100,0.10138,0.195746
195144,265.74,60,0.043562,-0.487921
195145,317.27,65,0.05234,-0.384131
195146,173.63,10,0.027872,-0.673445
195147,85.32,1,0.01283,-0.851316
195148,192.87,232,0.03115,-0.634693
195149,408.73,114,0.067919,-0.199916
195150,273.84,121,0.044942,-0.471606
195151,618.51,85,0.103652,0.222615
195152,923.27,54,0.155564,0.836451
195153,128.31,213,0.020153,-0.764727
195154,38.97,28,0.004935,-0.944672
195155,2356.56,171,0.399708,3.723328
195156,1081.28,65,0.182479,1.154709
195157,164.02,7,0.026235,-0.692801
195158,98.74,237,0.015116,-0.824286
195159,1518.34,10,0.256927,2.035018
195160,142.27,146,0.022531,-0.736609
195161,135.44,141,0.021367,-0.750366
195162,68.18,107,0.00991,-0.885838
195163,179.77,27,0.028918,-0.661078
195164,929.45,151,0.156617,0.848898
195165,431.79,29,0.071847,-0.153469
195166,58.25,142,0.008219,-0.905839
195167,1721.94,77,0.291608,2.445101
195168,397.72,214,0.066043,-0.222092
195169,279.53,12,0.045911,-0.460145
195170,776.81,65,0.130617,0.541457
195171,420.89,50,0.06999,-0.175424
195172,1140.57,23,0.192579,1.274128
195173,615.92,48,0.103211,0.217398
195174,561.66,165,0.093969,0.10811
195175,216.05,224,0.035098,-0.588004
195176,2303.38,165,0.390649,3.616215
195177,537.66,60,0.08988,0.05977
195178,301.59,147,0.049669,-0.415713
195179,89.8,111,0.013593,-0.842292
195180,415.56,153,0.069082,-0.186159
195181,558.68,44,0.093461,0.102108
195182,242.18,69,0.039549,-0.535374
195183,43.39,204,0.005688,-0.93577
195184,810.76,109,0.1364,0.609838
195185,540.62,33,0.090385,0.065732
195186,586.9,11,0.098268,0.158947
195187,150.55,61,0.023941,-0.719932
195188,80.03,114,0.011929,-0.861971
195189,310.81,37,0.051239,-0.397142
195190,148.07,14,0.023519,-0.724927
195191,769.29,82,0.129336,0.52631
195192,389.6,88,0.06466,-0.238447
195193,80.8,233,0.01206,-0.86042
195194,119.24,117,0.018608,-0.782995
195195,1099.53,216,0.185588,1.191467
195196,509.32,69,0.085053,0.002689
195197,265.88,228,0.043586,-0.487639
195198,647.87,24,0.108653,0.281751
195199,837.41,195,0.140939,0.663515
195200,70.76,184,0.01035,-0.880642
195201,932.52,131,0.15714,0.855082
195202,1474.46,146,0.249453,1.946637
195203,57.16,125,0.008033,-0.908035
195204,205.84,146,0.033359,-0.608569
195205,101.92,50,0.015657,-0.817881
195206,291.02,19,0.047868,-0.437003
195207,134.31,130,0.021175,-0.752642
195208,235.02,188,0.038329,-0.549796
195209,148.51,78,0.023593,-0.724041
195210,11.8,94,0.000307,-0.999397
195211,19.62,134,0.001639,-0.983646
195212,371.7,88,0.061611,-0.2745
195213,370.34,173,0.061379,-0.277239
195214,28.37,25,0.003129,-0.966022
195215,611.09,124,0.102388,0.20767
195216,23.63,214,0.002322,-0.975569
195217,343.32,47,0.056777,-0.331662
195218,261.44,234,0.04283,-0.496582
195219,1082.79,58,0.182737,1.15775
195220,439.56,70,0.07317,-0.137819
195221,874.17,62,0.147201,0.737556
195222,3208.61,95,0.544844,5.439495
195223,107.64,20,0.016632,-0.80636
195224,42.4,18,0.005519,-0.937764
195225,754.66,237,0.126844,0.496843
195226,509.29,246,0.085048,0.002628
195227,512.76,193,0.085639,0.009617
195228,200.09,154,0.032379,-0.62015
195229,64.04,39,0.009205,-0.894177
195230,648.65,93,0.108786,0.283322
195231,401.9,35,0.066755,-0.213672
195232,358.07,248,0.059289,-0.301953
195233,675.85,153,0.113419,0.338107
195234,2247.78,47,0.381178,3.504228
195235,683.97,131,0.114803,0.354462
195236,1373.54,87,0.232262,1.743367
195237,264.19,19,0.043298,-0.491043
195238,1151.78,243,0.194488,1.296707
195239,659.78,14,0.110682,0.305739
195240,242.35,190,0.039578,-0.535032
195241,365.58,95,0.060569,-0.286827
195242,123.07,141,0.01926,-0.775281
195243,52.42,62,0.007226,-0.917582
195244,325.02,164,0.05366,-0.368521
195245,2506.52,101,0.425252,4.025372
195246,1031.84,173,0.174058,1.055128
195247,18.38,7,0.001427,-0.986144
195248,1760.64,107,0.2982,2.523049
195249,326.44,152,0.053902,-0.365661
195250,108.56,216,0.016788,-0.804507
195251,1241.86,226,0.209832,1.478143
195252,1304.17,76,0.220446,1.603645
195253,948.4,24,0.159845,0.887067
195254,495.48,187,0.082696,-0.025187
195255,144.98,105,0.022992,-0.731151
195256,147.85,231,0.023481,-0.72537
195257,1694.53,154,0.286939,2.389893
195258,173.43,64,0.027838,-0.673848
195259,284.52,72,0.046761,-0.450095
195260,708.83,111,0.119037,0.404534
195261,877.21,172,0.147719,0.743679
195262,274.99,33,0.045138,-0.46929
195263,261.78,115,0.042888,-0.495897
195264,230.8,130,0.037611,-0.558296
195265,255.82,167,0.041872,-0.507901
195266,720.04,142,0.120947,0.427113
195267,41.97,120,0.005446,-0.93863
195268,815.12,47,0.137142,0.618619
195269,130.92,114,0.020597,-0.75947
195270,98.05,224,0.014998,-0.825675
195271,74.36,50,0.010963,-0.873391
195272,144.31,102,0.022878,-0.7325
195273,907.49,214,0.152876,0.804667
195274,396.07,29,0.065762,-0.225415
195275,166.65,86,0.026683,-0.687504
195276,112.86,86,0.017521,-0.795846
195277,743.83,15,0.124999,0.47503
195278,362.1,31,0.059976,-0.293836
195279,74.08,40,0.010915,-0.873955
195280,245.17,178,0.040058,-0.529352
195281,304.36,36,0.050141,-0.410134
195282,228.44,35,0.037209,-0.563049
195283,164.07,95,0.026244,-0.692701
195284,209.52,82,0.033986,-0.601157
195285,681.56,159,0.114392,0.349608
195286,1539.3,75,0.260497,2.077235
195287,23.09,5,0.00223,-0.976657
195288,502.85,199,0.083951,-0.010343
195289,47.79,165,0.006437,-0.926907
195290,122.93,148,0.019236,-0.775563
195291,403.07,186,0.066955,-0.211316
195292,799.76,6,0.134526,0.587682
195293,295.98,204,0.048713,-0.427012
195294,1067.93,230,0.180205,1.12782
195295,638.98,59,0.107139,0.263845
195296,117.68,115,0.018342,-0.786137
195297,589.52,79,0.098714,0.164224
195298,201.65,38,0.032645,-0.617008
195299,737.74,126,0.123962,0.462764
195300,141.07,205,0.022326,-0.739026
195301,88.03,56,0.013291,-0.845857
195302,517.71,14,0.086482,0.019588
195303,489.37,245,0.081655,-0.037494
195304,436.08,85,0.072577,-0.144828
195305,149.32,235,0.023731,-0.722409
195306,125.32,94,0.019643,-0.770749
195307,1227.72,134,0.207424,1.449662
195308,390.35,228,0.064788,-0.236936
195309,270.89,35,0.044439,-0.477548
195310,865.9,98,0.145792,0.720898
195311,36.06,168,0.004439,-0.950533
195312,573.5,188,0.095985,0.131958
195313,89.74,100,0.013583,-0.842413
195314,138.18,122,0.021834,-0.744847
195315,520.08,29,0.086886,0.024361
195316,174.04,187,0.027942,-0.672619
195317,762.61,67,0.128198,0.512856
195318,375.51,69,0.06226,-0.266826
195319,205.03,137,0.033221,-0.6102
195320,1009.88,148,0.170317,1.010897
195321,505.55,164,0.084411,-0.004905
195322,283.45,228,0.046579,-0.45225
195323,312.04,36,0.051449,-0.394665
195324,166.38,15,0.026637,-0.688048
195325,67.41,135,0.009779,-0.887389
195326,190.19,83,0.030693,-0.640091
195327,163.47,121,0.026142,-0.693909
195328,214.51,226,0.034836,-0.591106
195329,326.65,203,0.053937,-0.365238
195330,42.55,19,0.005544,-0.937461
195331,66.02,83,0.009542,-0.890189
195332,663.62,109,0.111336,0.313474
195333,111.3,154,0.017255,-0.798988
195334,216.98,214,0.035257,-0.586131
195335,516.6,149,0.086293,0.017352
195336,1894.93,97,0.321075,2.793531
195337,81.35,21,0.012154,-0.859312
195338,718.11,188,0.120618,0.423226
195339,347.93,26,0.057562,-0.322377
195340,59.23,206,0.008386,-0.903865
195341,102.55,120,0.015765,-0.816612
195342,602.49,107,0.100923,0.190348
195343,1067.89,192,0.180199,1.127739
195344,16.1,146,0.001039,-0.990736
195345,136.05,178,0.021471,-0.749137
195346,231.56,134,0.03774,-0.556765
195347,2255.86,10,0.382555,3.520502
195348,538.06,16,0.089949,0.060576
195349,233.79,111,0.03812,-0.552273
195350,122.63,189,0.019185,-0.776167
195351,138.59,161,0.021904,-0.744021
195352,35.37,170,0.004321,-0.951923
195353,2626.4,184,0.445672,4.26683
195354,2025.3,130,0.343282,3.056117
195355,15.63,43,0.000959,-0.991683
195356,167.9,99,0.026896,-0.684986
195357,20.33,215,0.00176,-0.982216
195358,189.58,120,0.030589,-0.641319
195359,1167.61,90,0.197185,1.328591
195360,1048.82,212,0.17695,1.089329
195361,587.5,213,0.09837,0.160156
195362,2186.9,124,0.370808,3.381606
195363,695.23,64,0.116721,0.377142
195364,148.15,107,0.023532,-0.724766
195365,910.73,50,0.153428,0.811193
195366,364.57,43,0.060397,-0.288861
195367,360.55,154,0.059712,-0.296958
195368,904.66,245,0.152394,0.798967
195369,392.15,217,0.065095,-0.233311
195370,208.21,71,0.033763,-0.603795
195371,1330.75,28,0.224974,1.657181
195372,48.21,188,0.006509,-0.926061
195373,546.15,204,0.091327,0.07687
195374,779.57,37,0.131087,0.547016
195375,36.3,171,0.00448,-0.95005
195376,143.53,249,0.022745,-0.734071
195377,136.31,23,0.021515,-0.748614
195378,1110.34,53,0.187429,1.21324
195379,535.35,243,0.089487,0.055117
195380,132.28,69,0.020829,-0.756731
195381,1212.76,14,0.204875,1.419531
195382,149.66,116,0.023789,-0.721725
195383,552.38,35,0.092388,0.089419
195384,311.13,77,0.051294,-0.396498
195385,61.36,68,0.008749,-0.899575
195386,709.69,205,0.119184,0.406266
195387,208.52,78,0.033815,-0.603171
195388,233.15,47,0.038011,-0.553562
195389,130.76,232,0.02057,-0.759792
195390,825.5,117,0.13891,0.639526
195391,97.19,63,0.014852,-0.827408
195392,133.09,146,0.020967,-0.755099
195393,271.01,160,0.04446,-0.477306
195394,90.57,217,0.013724,-0.840741
195395,69.84,160,0.010193,-0.882495
195396,378.75,26,0.062812,-0.2603
195397,1544.8,19,0.261434,2.088313
195398,819.18,37,0.137834,0.626797
195399,107.47,12,0.016603,-0.806702
195400,452.88,36,0.075439,-0.110991
195401,798.88,86,0.134376,0.585909
195402,88.29,38,0.013336,-0.845334
195403,52.73,199,0.007279,-0.916957
195404,1118.69,84,0.188852,1.230058
195405,150.55,210,0.023941,-0.719932
195406,354.46,203,0.058675,-0.309224
195407,127.07,129,0.019941,-0.767225
195408,34.41,15,0.004158,-0.953857
195409,369.96,213,0.061315,-0.278005
195410,295.54,203,0.048638,-0.427899
195411,658.2,3,0.110413,0.302557
195412,983.91,103,0.165894,0.95859
195413,86.36,249,0.013007,-0.849221
195414,104.16,184,0.016039,-0.813369
195415,1510.4,230,0.255575,2.019026
195416,280.6,179,0.046093,-0.45799
195417,1535.68,26,0.259881,2.069944
195418,216.57,11,0.035187,-0.586957
195419,223.62,226,0.036388,-0.572757
195420,623.76,61,0.104546,0.233189
195421,61.0,41,0.008687,-0.9003
195422,276.34,67,0.045368,-0.466571
195423,249.41,234,0.040781,-0.520812
195424,27.99,94,0.003064,-0.966788
195425,197.43,126,0.031926,-0.625508
195426,264.17,67,0.043295,-0.491083
195427,39.87,107,0.005088,-0.942859
195428,20.17,90,0.001732,-0.982538
195429,467.98,18,0.078011,-0.080577
195430,125.23,14,0.019628,-0.770931
195431,235.16,206,0.038353,-0.549514
195432,51.72,79,0.007106,-0.918992
195433,63.18,119,0.009059,-0.895909
195434,93.88,176,0.014288,-0.834075
195435,25.13,214,0.002577,-0.972548
195436,728.55,53,0.122396,0.444253
195437,1193.06,69,0.20152,1.379852
195438,379.22,224,0.062892,-0.259354
195439,857.58,222,0.144375,0.704141
195440,82.83,135,0.012406,-0.856331
195441,308.26,200,0.050805,-0.402279
195442,87.16,169,0.013143,-0.84761
195443,2688.76,239,0.456294,4.392433
195444,39.95,96,0.005102,-0.942698
195445,303.49,2,0.049992,-0.411886
195446,69.53,109,0.01014,-0.883119
195447,45.57,198,0.006059,-0.931379
195448,673.98,118,0.113101,0.334341
195449,51.76,244,0.007113,-0.918911
195450,22.12,42,0.002064,-0.978611
195451,1504.35,99,0.254544,2.00684
195452,112.14,179,0.017398,-0.797296
195453,940.35,241,0.158474,0.870853
195454,1538.6,132,0.260378,2.075825
195455,707.11,212,0.118744,0.40107
195456,64.8,91,0.009335,-0.892646
195457,103.45,67,0.015918,-0.814799
195458,108.7,64,0.016812,-0.804225
195459,540.57,20,0.090376,0.065631
195460,108.96,243,0.016857,-0.803701
195461,25.22,221,0.002593,-0.972367
195462,316.76,27,0.052253,-0.385158
195463,454.67,175,0.075744,-0.107385
195464,318.47,239,0.052544,-0.381714
195465,345.84,65,0.057206,-0.326586
195466,315.16,159,0.05198,-0.388381
195467,164.24,174,0.026273,-0.692358
195468,1570.59,3,0.265827,2.140258
195469,920.34,229,0.155065,0.830549
195470,204.93,145,0.033204,-0.610402
195471,30.24,213,0.003448,-0.962256
195472,985.96,86,0.166243,0.962719
195473,687.84,170,0.115462,0.362257
195474,52.37,150,0.007217,-0.917682
195475,608.69,169,0.101979,0.202836
195476,311.3,206,0.051323,-0.396156
195477,79.83,43,0.011895,-0.862374
195478,654.97,59,0.109863,0.296051
195479,229.8,223,0.03744,-0.56031
195480,1216.42,12,0.205499,1.426902
195481,31.92,69,0.003734,-0.958872
195482,1394.91,240,0.235902,1.78641
195483,56.05,233,0.007844,-0.91027
195484,28.41,23,0.003136,-0.965942
195485,445.89,216,0.074249,-0.12507
195486,481.52,9,0.080318,-0.053305
195487,120.1,135,0.018754,-0.781263
195488,1053.69,52,0.17778,1.099138
195489,819.81,135,0.137941,0.628066
195490,176.05,146,0.028285,-0.668571
195491,302.66,116,0.049851,-0.413558
195492,774.66,64,0.13025,0.537126
195493,905.97,213,0.152617,0.801606
195494,805.48,229,0.1355,0.599203
195495,165.93,1,0.026561,-0.688954
195496,734.76,128,0.123454,0.456761
195497,510.66,231,0.085281,0.005388
195498,383.52,174,0.063625,-0.250693
195499,1666.37,130,0.282142,2.333174
195500,465.69,88,0.077621,-0.085189
195501,1025.28,142,0.17294,1.041916
195502,707.85,64,0.11887,0.40256
195503,33.07,49,0.00393,-0.956556
195504,165.26,103,0.026447,-0.690304
195505,479.73,3,0.080013,-0.05691
195506,298.39,149,0.049124,-0.422158
195507,1566.06,162,0.265056,2.131134
195508,448.08,52,0.074622,-0.120659
195509,1333.13,234,0.225379,1.661975
195510,125.27,99,0.019635,-0.77085
195511,1150.22,55,0.194222,1.293565
195512,395.17,148,0.065609,-0.227228
195513,130.45,126,0.020517,-0.760417
195514,257.34,38,0.042131,-0.50484
195515,1744.13,201,0.295388,2.489796
195516,1612.97,48,0.273046,2.225618
195517,21.11,143,0.001892,-0.980645
195518,193.66,184,0.031284,-0.633101
195519,1157.98,95,0.195544,1.309195
195520,26.53,105,0.002816,-0.969728
195521,1582.53,9,0.267861,2.164307
195522,255.5,141,0.041818,-0.508546
195523,70.98,230,0.010387,-0.880199
195524,189.15,160,0.030516,-0.642185
195525,835.55,20,0.140622,0.659769
195526,3241.53,149,0.550451,5.505801
195527,81.83,83,0.012235,-0.858345
195528,517.45,155,0.086438,0.019064
195529,1307.2,119,0.220962,1.609748
195530,1159.85,188,0.195863,1.312961
195531,251.73,75,0.041176,-0.516139
195532,1014.12,15,0.17104,1.019437
195533,116.34,8,0.018114,-0.788836
195534,510.0,60,0.085169,0.004058
195535,465.65,73,0.077614,-0.08527
195536,773.66,231,0.13008,0.535112
195537,140.03,165,0.022149,-0.741121
195538,505.58,243,0.084416,-0.004844
195539,481.35,148,0.080289,-0.053647
195540,53.99,113,0.007493,-0.914419
195541,210.68,180,0.034183,-0.59882
195542,126.24,119,0.0198,-0.768896
195543,3912.09,138,0.664673,6.856417
195544,2343.51,19,0.397485,3.697044
195545,155.47,138,0.024779,-0.710022
195546,836.49,150,0.140782,0.661662
195547,857.67,176,0.14439,0.704322
195548,1383.68,25,0.23399,1.763791
195549,79.16,24,0.011781,-0.863723
195550,560.7,154,0.093805,0.106176
195551,125.26,143,0.019633,-0.77087
195552,545.97,249,0.091296,0.076508
195553,1038.56,244,0.175203,1.068664
195554,52.37,95,0.007217,-0.917682
195555,516.67,35,0.086305,0.017493
195556,395.67,192,0.065694,-0.226221
195557,106.55,135,0.016446,-0.808555
195558,145.61,219,0.023099,-0.729882
195559,377.51,54,0.062601,-0.262798
195560,994.82,188,0.167752,0.980564
195561,572.24,5,0.095771,0.12942
195562,23.92,77,0.002371,-0.974985
195563,77.45,4,0.011489,-0.867167
195564,1081.35,234,0.182491,1.15485
195565,538.68,221,0.090054,0.061825
195566,19.11,11,0.001552,-0.984673
195567,463.35,157,0.077223,-0.089902
195568,102.31,136,0.015724,-0.817095
195569,1272.41,49,0.215036,1.539675
195570,75.29,43,0.011121,-0.871518
195571,50.05,98,0.006822,-0.922355
195572,527.55,146,0.088158,0.039407
195573,796.9,57,0.134039,0.581921
195574,169.97,90,0.027249,-0.680817
195575,189.3,177,0.030542,-0.641883
195576,230.64,18,0.037583,-0.558618
195577,735.81,109,0.123633,0.458876
195578,161.9,235,0.025874,-0.697071
195579,56.14,152,0.007859,-0.910089
195580,194.93,163,0.031501,-0.630544
195581,1701.19,243,0.288073,2.403307
195582,295.06,62,0.048556,-0.428866
195583,420.47,97,0.069919,-0.17627
195584,728.38,82,0.122367,0.443911
195585,418.82,223,0.069637,-0.179593
195586,544.79,45,0.091095,0.074131
195587,1071.59,29,0.180829,1.135191
195588,243.37,65,0.039752,-0.532978
195589,69.1,114,0.010067,-0.883985
195590,59.61,17,0.00845,-0.9031
195591,773.12,118,0.129988,0.534025
195592,541.99,64,0.090618,0.068491
195593,427.9,183,0.071184,-0.161304
195594,1339.61,227,0.226483,1.675027
195595,502.88,88,0.083956,-0.010282
195596,34.43,195,0.004161,-0.953816
195597,326.17,247,0.053856,-0.366205
195598,130.97,37,0.020606,-0.759369
195599,495.51,56,0.082701,-0.025127
195600,113.94,150,0.017705,-0.79367
195601,527.8,85,0.088201,0.03991
195602,1084.2,57,0.182977,1.16059
195603,50.15,242,0.006839,-0.922154
195604,159.86,80,0.025527,-0.70118
195605,569.65,209,0.09533,0.124203
195606,631.04,103,0.105787,0.247852
195607,451.91,190,0.075274,-0.112944
195608,84.89,2,0.012757,-0.852182
195609,148.95,117,0.023668,-0.723155
195610,1199.46,33,0.20261,1.392742
195611,865.27,241,0.145685,0.71963
195612,1508.09,173,0.255181,2.014373
195613,273.03,31,0.044804,-0.473237
195614,299.52,235,0.049316,-0.419882
195615,159.79,112,0.025515,-0.701321
195616,381.73,187,0.06332,-0.254298
195617,895.54,113,0.150841,0.780598
195618,152.3,140,0.024239,-0.716407
195619,85.78,145,0.012908,-0.850389
195620,704.21,98,0.11825,0.395229
195621,601.1,66,0.100687,0.187548
195622,893.69,216,0.150526,0.776872
195623,706.23,33,0.118594,0.399297
195624,281.76,143,0.046291,-0.455654
195625,95.27,201,0.014525,-0.831275
195626,636.79,12,0.106766,0.259434
195627,1063.52,101,0.179454,1.118937
195628,92.91,232,0.014123,-0.836028
195629,375.6,172,0.062275,-0.266645
195630,209.39,180,0.033964,-0.601419
195631,376.42,133,0.062415,-0.264993
195632,25.91,194,0.00271,-0.970977
195633,228.11,173,0.037152,-0.563714
195634,341.04,53,0.056389,-0.336254
195635,91.77,28,0.013929,-0.838324
195636,271.69,21,0.044576,-0.475936
195637,106.81,124,0.01649,-0.808031
195638,131.45,113,0.020688,-0.758402
195639,1910.78,14,0.323775,2.825456
195640,470.41,240,0.078425,-0.075682
195641,256.67,129,0.042017,-0.506189
195642,378.32,22,0.062739,-0.261166
195643,251.5,4,0.041137,-0.516602
195644,470.45,249,0.078432,-0.075602
195645,10.24,136,4.1e-05,-1.002539
195646,144.67,194,0.022939,-0.731775
195647,2261.26,144,0.383475,3.531379
195648,69.59,144,0.01015,-0.882999
195649,51.11,44,0.007003,-0.92022
195650,349.78,109,0.057877,-0.318651
195651,181.83,164,0.029269,-0.656929
195652,391.56,223,0.064994,-0.234499
195653,1628.6,177,0.275709,2.257099
195654,77.43,110,0.011486,-0.867207
195655,299.89,187,0.049379,-0.419137
195656,721.09,140,0.121125,0.429228
195657,97.62,192,0.014925,-0.826542
195658,632.58,94,0.106049,0.250954
195659,265.58,172,0.043535,-0.488243
195660,494.85,220,0.082588,-0.026456
195661,382.87,154,0.063514,-0.252002
195662,309.42,110,0.051003,-0.399942
195663,336.04,208,0.055537,-0.346325
195664,89.64,187,0.013566,-0.842615
195665,294.74,135,0.048502,-0.42951
195666,709.33,60,0.119122,0.405541
195667,1144.83,77,0.193304,1.282709
195668,502.67,200,0.08392,-0.010705
195669,888.12,91,0.149577,0.765653
195670,364.19,159,0.060332,-0.289627
195671,131.78,72,0.020744,-0.757738
195672,653.59,207,0.109628,0.293272
195673,615.08,221,0.103068,0.215706
195674,13.65,94,0.000622,-0.995671
195675,336.47,75,0.05561,-0.345459
195676,1390.27,37,0.235112,1.777064
195677,2088.9,62,0.354115,3.184218
195678,315.25,174,0.051996,-0.3882
195679,649.69,194,0.108963,0.285417
195680,18.9,220,0.001516,-0.985096
195681,166.05,197,0.026581,-0.688712
195682,649.65,234,0.108957,0.285336
195683,539.21,242,0.090144,0.062892
195684,550.24,226,0.092023,0.085108
195685,606.18,217,0.101552,0.19778
195686,290.48,131,0.047776,-0.43809
195687,1399.45,106,0.236676,1.795554
195688,237.97,175,0.038832,-0.543854
195689,1171.84,158,0.197905,1.337111
195690,41.1,49,0.005298,-0.940382
195691,955.87,192,0.161117,0.902113
195692,190.69,229,0.030778,-0.639084
195693,549.05,173,0.091821,0.082711
195694,38.27,176,0.004815,-0.946082
195695,51.72,90,0.007106,-0.918992
195696,39.34,160,0.004998,-0.943927
195697,341.7,216,0.056501,-0.334925
195698,279.09,17,0.045836,-0.461032
195699,202.21,163,0.032741,-0.61588
195700,305.26,16,0.050294,-0.408321
195701,198.13,69,0.032046,-0.624098
195702,1035.85,181,0.174741,1.063205
195703,423.69,240,0.070467,-0.169784
195704,195.69,160,0.03163,-0.629013
195705,313.2,92,0.051646,-0.392329
195706,1019.28,67,0.171918,1.029831
195707,273.07,245,0.044811,-0.473157
195708,288.59,26,0.047454,-0.441897
195709,216.02,59,0.035093,-0.588065
195710,160.87,149,0.025699,-0.699146
195711,329.1,11,0.054355,-0.360303
195712,677.02,239,0.113619,0.340464
195713,239.41,194,0.039077,-0.540954
