transaction_id,timestamp,customer_type,payment_method,region,device_type,status,error_message,amount
TX_00006974,2025-01-21 11:22:00,SMB,debit,EU-Central,desktop,success,None,99.05
TX_00006975,2025-01-21 11:23:00,Enterprise,credit_card,US-East,desktop,success,None,111.35
TX_00006976,2025-01-21 11:26:00,Startup,debit,US-East,desktop,success,None,29.23
TX_00006977,2025-01-21 11:31:00,Startup,credit_card,APAC,desktop,success,None,43.28
TX_00006978,2025-01-21 11:32:00,Enterprise,credit_card,EU-Central,desktop,success,None,162.02
TX_00006979,2025-01-21 11:33:00,Startup,credit_card,US-West,mobile_android,success,None,41.5
TX_00006980,2025-01-21 11:44:00,Startup,credit_card,US-West,desktop,success,None,47.4
TX_00006981,2025-01-21 11:44:00,SMB,credit_card,EU-Central,mobile_ios,success,None,61.07
TX_00006982,2025-01-21 11:44:00,Startup,credit_card,US-East,mobile_ios,success,None,22.52
TX_00006983,2025-01-21 11:45:00,SMB,credit_card,US-West,mobile_ios,success,None,61.79
TX_00006984,2025-01-21 11:46:00,Startup,credit_card,US-West,desktop,success,None,42.85
TX_00006985,2025-01-21 11:48:00,SMB,credit_card,EU-Central,mobile_android,success,None,59.98
TX_00006986,2025-01-21 11:50:00,SMB,credit_card,US-East,desktop,success,None,85.43
TX_00006987,2025-01-21 11:51:00,SMB,credit_card,US-West,desktop,success,None,82.29
TX_00006988,2025-01-21 11:56:00,Enterprise,credit_card,US-West,desktop,success,None,171.77
TX_00006989,2025-01-21 12:01:00,Startup,credit_card,EU-Central,desktop,success,None,37.65
TX_00006990,2025-01-21 12:03:00,SMB,credit_card,US-West,desktop,success,None,52.31
TX_00006991,2025-01-21 12:15:00,SMB,debit,EU-Central,desktop,success,None,107.78
TX_00006992,2025-01-21 12:18:00,Startup,credit_card,EU-Central,desktop,success,None,33.85
TX_00006993,2025-01-21 12:25:00,SMB,credit_card,US-West,mobile_ios,success,None,92.16
TX_00006994,2025-01-21 12:25:00,SMB,credit_card,US-East,mobile_android,success,None,82.47
TX_00006995,2025-01-21 12:25:00,Startup,credit_card,US-West,desktop,success,None,42.81
TX_00006996,2025-01-21 12:25:00,Startup,debit,EU-Central,desktop,success,None,38.77
TX_00006997,2025-01-21 12:26:00,SMB,credit_card,US-East,mobile_ios,success,None,82.77
TX_00006998,2025-01-21 12:28:00,SMB,credit_card,US-West,mobile_ios,success,None,70.35
TX_00006999,2025-01-21 12:33:00,Startup,credit_card,US-East,desktop,success,None,38.81
TX_00007000,2025-01-21 12:45:00,SMB,credit_card,US-East,mobile_android,success,None,104.76
TX_00007001,2025-01-21 12:46:00,SMB,credit_card,US-West,mobile_android,success,None,111.04
TX_00007002,2025-01-21 12:51:00,SMB,debit,US-West,mobile_ios,success,None,96.3
TX_00007003,2025-01-21 13:03:00,Enterprise,credit_card,US-West,desktop,success,None,159.75
TX_00007004,2025-01-21 13:12:00,Startup,credit_card,EU-Central,desktop,success,None,34.04
TX_00007005,2025-01-21 13:12:00,Startup,debit,US-East,mobile_ios,success,None,48.15
TX_00007006,2025-01-21 13:39:00,Startup,debit,US-East,desktop,success,None,33.75
TX_00007007,2025-01-21 13:49:00,Startup,debit,EU-Central,desktop,success,None,40.64
TX_00007008,2025-01-21 13:51:00,SMB,credit_card,US-West,desktop,success,None,84.44
TX_00007009,2025-01-21 13:51:00,Enterprise,credit_card,US-East,desktop,success,None,128.12
TX_00007010,2025-01-21 14:08:00,Startup,credit_card,EU-Central,desktop,success,None,56.64
TX_00007011,2025-01-21 14:21:00,SMB,debit,EU-Central,mobile_android,success,None,89.46
TX_00007012,2025-01-21 14:30:00,SMB,credit_card,US-West,mobile_android,success,None,79.83
TX_00007013,2025-01-21 14:32:00,Startup,credit_card,EU-Central,mobile_ios,success,None,49.3
TX_00007014,2025-01-21 14:40:00,SMB,debit,US-East,desktop,success,None,85.92
TX_00007015,2025-01-21 14:45:00,SMB,debit,US-East,desktop,success,None,69.74
TX_00007016,2025-01-21 14:49:00,Startup,credit_card,EU-Central,mobile_ios,success,None,51.51
TX_00007017,2025-01-21 14:57:00,Startup,debit,US-West,mobile_ios,success,None,52.39
TX_00007018,2025-01-21 15:03:00,Enterprise,debit,US-East,mobile_ios,success,None,117.53
TX_00007019,2025-01-21 15:03:00,Startup,credit_card,US-West,desktop,success,None,36.03
TX_00007020,2025-01-21 15:09:00,SMB,crypto,US-West,mobile_ios,success,None,98.09
TX_00007021,2025-01-21 15:09:00,SMB,credit_card,US-East,mobile_android,success,None,86.2
TX_00007022,2025-01-21 15:11:00,Startup,debit,US-West,desktop,success,None,40.0
TX_00007023,2025-01-21 15:15:00,Startup,debit,US-East,desktop,success,None,42.91
TX_00007024,2025-01-21 15:21:00,SMB,credit_card,US-East,mobile_ios,success,None,80.28
TX_00007025,2025-01-21 15:23:00,SMB,credit_card,US-West,mobile_ios,success,None,83.12
TX_00007026,2025-01-21 15:25:00,Enterprise,crypto,US-East,desktop,success,None,133.13
TX_00007027,2025-01-21 15:34:00,SMB,credit_card,US-East,mobile_android,success,None,55.54
TX_00007028,2025-01-21 15:39:00,Enterprise,credit_card,EU-Central,desktop,success,None,150.8
TX_00007029,2025-01-21 15:49:00,SMB,credit_card,US-West,mobile_android,success,None,61.45
TX_00007030,2025-01-21 15:50:00,Enterprise,debit,US-West,desktop,success,None,182.05
TX_00007031,2025-01-21 15:57:00,SMB,crypto,US-East,desktop,success,None,72.76
TX_00007032,2025-01-21 15:59:00,Enterprise,credit_card,US-East,mobile_android,success,None,171.65
TX_00007033,2025-01-21 15:59:00,Startup,debit,US-West,mobile_android,success,None,40.54
TX_00007034,2025-01-21 16:08:00,SMB,credit_card,US-East,mobile_android,success,None,99.48
TX_00007035,2025-01-21 16:09:00,SMB,crypto,US-West,desktop,success,None,81.55
TX_00007036,2025-01-21 16:14:00,Startup,credit_card,US-West,mobile_ios,success,None,45.85
TX_00007037,2025-01-21 16:17:00,Startup,credit_card,US-West,desktop,success,None,31.17
TX_00007038,2025-01-21 16:21:00,SMB,credit_card,US-East,desktop,success,None,92.75
TX_00007039,2025-01-21 16:23:00,Enterprise,credit_card,US-East,desktop,success,None,196.21
TX_00007040,2025-01-21 16:33:00,Startup,credit_card,APAC,desktop,success,None,40.7
TX_00007041,2025-01-21 16:34:00,SMB,debit,APAC,mobile_android,success,None,68.35
TX_00007042,2025-01-21 16:36:00,Startup,credit_card,US-West,desktop,success,None,27.27
TX_00007043,2025-01-21 16:39:00,SMB,crypto,EU-Central,mobile_ios,success,None,68.89
TX_00007044,2025-01-21 16:46:00,SMB,debit,US-West,mobile_ios,success,None,56.82
TX_00007045,2025-01-21 16:48:00,SMB,debit,US-East,desktop,success,None,85.06
TX_00007046,2025-01-21 16:49:00,Startup,credit_card,US-East,mobile_android,success,None,51.16
TX_00007047,2025-01-21 16:53:00,Startup,debit,US-East,desktop,success,None,43.83
TX_00007048,2025-01-21 17:03:00,Enterprise,debit,US-West,mobile_android,success,None,111.03
TX_00007049,2025-01-21 17:05:00,SMB,debit,US-West,mobile_android,success,None,55.02
TX_00007050,2025-01-21 17:11:00,Enterprise,crypto,APAC,mobile_android,success,None,147.49
TX_00007051,2025-01-21 17:21:00,SMB,credit_card,EU-Central,mobile_ios,success,None,83.67
TX_00007052,2025-01-21 17:24:00,Startup,credit_card,EU-Central,desktop,success,None,45.95
TX_00007053,2025-01-21 17:25:00,SMB,debit,EU-Central,desktop,success,None,85.24
TX_00007054,2025-01-21 17:30:00,Startup,debit,EU-Central,mobile_ios,success,None,34.08
TX_00007055,2025-01-21 17:35:00,Startup,credit_card,US-East,desktop,success,None,37.57
TX_00007056,2025-01-21 17:36:00,Startup,credit_card,US-East,mobile_android,success,None,21.32
TX_00007057,2025-01-21 17:43:00,Startup,debit,US-West,mobile_ios,success,None,33.53
TX_00007058,2025-01-21 17:46:00,Enterprise,credit_card,US-West,desktop,success,None,179.97
TX_00007059,2025-01-21 17:46:00,SMB,credit_card,US-East,desktop,success,None,79.09
TX_00007060,2025-01-21 17:52:00,SMB,credit_card,EU-Central,desktop,success,None,81.53
TX_00007061,2025-01-21 17:57:00,SMB,credit_card,APAC,mobile_ios,success,None,80.89
TX_00007062,2025-01-21 17:58:00,SMB,credit_card,US-West,desktop,success,None,80.15
TX_00007063,2025-01-21 18:03:00,SMB,crypto,US-West,mobile_ios,success,None,78.23
TX_00007064,2025-01-21 18:14:00,Startup,debit,EU-Central,mobile_ios,success,None,38.58
TX_00007065,2025-01-21 18:16:00,SMB,crypto,US-East,desktop,success,None,80.65
TX_00007066,2025-01-21 18:19:00,Startup,debit,US-East,mobile_ios,success,None,20.69
TX_00007067,2025-01-21 18:22:00,Startup,credit_card,EU-Central,mobile_ios,success,None,53.5
TX_00007068,2025-01-21 18:41:00,Startup,debit,EU-Central,desktop,success,None,17.68
TX_00007069,2025-01-21 18:46:00,SMB,crypto,US-West,mobile_android,success,None,78.76
TX_00007070,2025-01-21 18:52:00,SMB,crypto,EU-Central,desktop,success,None,50.28
TX_00007071,2025-01-21 19:03:00,SMB,debit,US-East,desktop,success,None,102.08
TX_00007072,2025-01-21 19:16:00,SMB,credit_card,US-West,mobile_android,success,None,65.13
TX_00007073,2025-01-21 19:21:00,SMB,credit_card,US-West,desktop,success,None,71.74
TX_00007074,2025-01-21 19:23:00,Startup,credit_card,US-East,desktop,failed,Invalid PIN,0.0
TX_00007075,2025-01-21 19:24:00,SMB,crypto,US-East,mobile_ios,success,None,100.04
TX_00007076,2025-01-21 19:28:00,SMB,credit_card,APAC,mobile_ios,success,None,86.78
TX_00007077,2025-01-21 19:29:00,Startup,debit,US-East,desktop,success,None,45.79
TX_00007078,2025-01-21 19:35:00,Enterprise,credit_card,US-East,desktop,success,None,187.2
TX_00007079,2025-01-21 19:38:00,SMB,debit,US-West,desktop,success,None,94.32
TX_00007080,2025-01-21 19:44:00,Startup,credit_card,US-East,mobile_ios,success,None,51.24
TX_00007081,2025-01-21 19:50:00,SMB,credit_card,EU-Central,mobile_ios,success,None,78.1
TX_00007082,2025-01-21 19:51:00,Startup,credit_card,US-East,mobile_ios,success,None,17.46
TX_00007083,2025-01-21 19:52:00,SMB,debit,US-West,mobile_ios,success,None,81.55
TX_00007084,2025-01-21 20:05:00,Startup,credit_card,US-East,desktop,success,None,33.36
TX_00007085,2025-01-21 20:09:00,SMB,debit,EU-Central,desktop,success,None,92.42
TX_00007086,2025-01-21 20:09:00,SMB,credit_card,US-West,desktop,success,None,82.83
TX_00007087,2025-01-21 20:13:00,SMB,debit,US-East,desktop,success,None,79.57
TX_00007088,2025-01-21 20:15:00,SMB,credit_card,APAC,mobile_ios,success,None,75.01
TX_00007089,2025-01-21 20:20:00,SMB,debit,US-East,mobile_ios,success,None,90.33
TX_00007090,2025-01-21 20:22:00,SMB,credit_card,US-West,desktop,success,None,78.76
TX_00007091,2025-01-21 20:24:00,SMB,debit,APAC,mobile_android,success,None,81.64
TX_00007092,2025-01-21 20:27:00,SMB,credit_card,US-West,desktop,success,None,79.8
TX_00007093,2025-01-21 20:28:00,SMB,debit,EU-Central,desktop,success,None,78.15
TX_00007094,2025-01-21 20:31:00,SMB,crypto,US-East,desktop,success,None,51.84
TX_00007095,2025-01-21 20:49:00,Startup,credit_card,US-East,mobile_ios,success,None,38.9
TX_00007096,2025-01-21 21:02:00,SMB,credit_card,US-East,desktop,success,None,66.59
TX_00007097,2025-01-21 21:03:00,Enterprise,debit,APAC,mobile_android,success,None,148.1
TX_00007098,2025-01-21 21:03:00,Startup,debit,APAC,desktop,success,None,41.7
TX_00007099,2025-01-21 21:15:00,Startup,credit_card,US-East,mobile_android,success,None,35.5
TX_00007100,2025-01-21 21:17:00,SMB,credit_card,US-East,desktop,success,None,45.16
TX_00007101,2025-01-21 21:20:00,SMB,credit_card,US-East,mobile_ios,success,None,73.91
TX_00007102,2025-01-21 21:27:00,SMB,credit_card,US-East,mobile_android,success,None,73.0
TX_00007103,2025-01-21 21:30:00,SMB,credit_card,US-East,desktop,success,None,75.99
TX_00007104,2025-01-21 21:36:00,Startup,debit,EU-Central,desktop,success,None,26.74
TX_00007105,2025-01-21 21:39:00,Enterprise,credit_card,EU-Central,desktop,success,None,154.46
TX_00007106,2025-01-21 21:45:00,Startup,credit_card,EU-Central,mobile_android,success,None,42.69
TX_00007107,2025-01-21 21:46:00,Enterprise,debit,US-West,mobile_ios,success,None,144.29
TX_00007108,2025-01-21 21:49:00,SMB,credit_card,EU-Central,mobile_ios,success,None,93.11
TX_00007109,2025-01-21 21:51:00,Startup,debit,EU-Central,mobile_ios,success,None,39.77
TX_00007110,2025-01-21 21:51:00,SMB,debit,US-West,desktop,success,None,76.47
TX_00007111,2025-01-21 21:52:00,Enterprise,credit_card,US-East,desktop,success,None,147.75
TX_00007112,2025-01-21 21:56:00,Startup,credit_card,US-East,desktop,success,None,50.1
TX_00007113,2025-01-21 21:59:00,Startup,crypto,US-West,desktop,success,None,45.18
TX_00007114,2025-01-21 22:09:00,Startup,crypto,APAC,mobile_android,success,None,32.29
TX_00007115,2025-01-21 22:11:00,SMB,credit_card,US-West,mobile_ios,success,None,65.18
TX_00007116,2025-01-21 22:13:00,SMB,credit_card,APAC,mobile_android,success,None,76.62
TX_00007117,2025-01-21 22:14:00,Startup,credit_card,US-East,desktop,success,None,49.13
TX_00007118,2025-01-21 22:17:00,SMB,credit_card,EU-Central,desktop,success,None,91.69
TX_00007119,2025-01-21 22:20:00,Startup,credit_card,EU-Central,mobile_android,failed,Insufficient funds,0.0
TX_00007120,2025-01-21 22:23:00,SMB,debit,US-West,desktop,success,None,88.46
TX_00007121,2025-01-21 22:34:00,SMB,debit,APAC,desktop,success,None,55.31
TX_00007122,2025-01-21 22:38:00,Startup,credit_card,US-West,desktop,success,None,35.08
TX_00007123,2025-01-21 22:40:00,SMB,debit,US-East,desktop,success,None,89.6
TX_00007124,2025-01-21 22:51:00,Enterprise,credit_card,US-East,mobile_android,success,None,111.5
TX_00007125,2025-01-21 22:57:00,SMB,credit_card,US-West,desktop,success,None,99.08
TX_00007126,2025-01-21 23:26:00,SMB,credit_card,APAC,mobile_android,success,None,98.27
TX_00007127,2025-01-21 23:26:00,Enterprise,credit_card,US-East,mobile_android,success,None,149.93
TX_00007128,2025-01-21 23:29:00,SMB,credit_card,US-West,desktop,success,None,90.97
TX_00007129,2025-01-21 23:40:00,SMB,debit,EU-Central,mobile_ios,success,None,73.26
TX_00007130,2025-01-21 23:45:00,Startup,credit_card,US-East,desktop,success,None,30.36
TX_00007131,2025-01-21 23:45:00,SMB,debit,US-East,desktop,success,None,101.65
TX_00007132,2025-01-21 23:52:00,Startup,credit_card,US-East,mobile_android,success,None,50.87
TX_00007133,2025-01-22 00:11:00,SMB,credit_card,US-East,desktop,success,None,91.02
TX_00007134,2025-01-22 00:14:00,SMB,credit_card,US-East,desktop,success,None,53.35
TX_00007135,2025-01-22 00:14:00,Enterprise,debit,US-East,desktop,success,None,147.33
TX_00007136,2025-01-22 00:15:00,Startup,credit_card,US-East,desktop,success,None,57.2
TX_00007137,2025-01-22 00:17:00,Startup,debit,US-West,desktop,success,None,45.38
TX_00007138,2025-01-22 00:26:00,Startup,crypto,US-West,desktop,success,None,39.5
TX_00007139,2025-01-22 00:28:00,SMB,debit,EU-Central,desktop,success,None,78.89
TX_00007140,2025-01-22 00:30:00,SMB,credit_card,US-West,mobile_android,success,None,78.94
TX_00007141,2025-01-22 00:46:00,Startup,debit,APAC,desktop,success,None,15.96
TX_00007142,2025-01-22 00:57:00,Startup,credit_card,EU-Central,desktop,success,None,43.47
TX_00007143,2025-01-22 00:57:00,Startup,debit,APAC,desktop,success,None,19.93
TX_00007144,2025-01-22 01:03:00,SMB,credit_card,US-East,mobile_ios,success,None,87.43
TX_00007145,2025-01-22 01:06:00,Startup,credit_card,EU-Central,mobile_ios,success,None,23.71
TX_00007146,2025-01-22 01:13:00,SMB,credit_card,EU-Central,mobile_android,success,None,82.19
TX_00007147,2025-01-22 01:14:00,SMB,credit_card,US-East,mobile_ios,success,None,74.82
TX_00007148,2025-01-22 01:28:00,Enterprise,credit_card,US-East,desktop,success,None,119.75
TX_00007149,2025-01-22 01:29:00,SMB,debit,US-West,desktop,success,None,42.56
TX_00007150,2025-01-22 01:36:00,Startup,debit,US-East,mobile_ios,success,None,34.02
TX_00007151,2025-01-22 01:37:00,Startup,credit_card,US-East,mobile_ios,success,None,39.32
TX_00007152,2025-01-22 01:41:00,Startup,credit_card,US-West,desktop,success,None,44.89
TX_00007153,2025-01-22 01:48:00,Startup,credit_card,US-West,mobile_ios,success,None,47.78
TX_00007154,2025-01-22 01:54:00,SMB,credit_card,APAC,mobile_android,success,None,81.1
TX_00007155,2025-01-22 01:55:00,Startup,crypto,US-West,mobile_ios,success,None,29.2
TX_00007156,2025-01-22 02:03:00,SMB,debit,US-West,mobile_ios,success,None,100.65
TX_00007157,2025-01-22 02:13:00,Startup,credit_card,US-East,mobile_ios,success,None,40.91
TX_00007158,2025-01-22 02:13:00,Startup,credit_card,US-West,desktop,success,None,35.18
TX_00007159,2025-01-22 02:22:00,Startup,debit,US-West,desktop,success,None,39.97
TX_00007160,2025-01-22 02:26:00,SMB,debit,EU-Central,desktop,success,None,96.88
TX_00007161,2025-01-22 02:31:00,Startup,credit_card,US-East,desktop,success,None,55.04
TX_00007162,2025-01-22 02:43:00,SMB,credit_card,US-West,mobile_android,success,None,75.01
TX_00007163,2025-01-22 02:48:00,SMB,credit_card,US-West,desktop,success,None,110.6
TX_00007164,2025-01-22 02:58:00,Startup,credit_card,EU-Central,mobile_ios,success,None,50.45
TX_00007165,2025-01-22 03:05:00,SMB,credit_card,APAC,mobile_ios,success,None,69.57
TX_00007166,2025-01-22 03:09:00,Startup,credit_card,US-East,mobile_ios,success,None,44.07
TX_00007167,2025-01-22 03:11:00,SMB,debit,US-West,mobile_ios,success,None,69.29
TX_00007168,2025-01-22 03:15:00,SMB,credit_card,EU-Central,desktop,success,None,86.77
TX_00007169,2025-01-22 03:24:00,Startup,crypto,EU-Central,desktop,success,None,43.15
TX_00007170,2025-01-22 03:25:00,SMB,credit_card,US-West,mobile_android,success,None,74.96
TX_00007171,2025-01-22 03:27:00,SMB,credit_card,US-East,desktop,success,None,104.5
TX_00007172,2025-01-22 03:28:00,SMB,credit_card,US-East,desktop,success,None,80.91
TX_00007173,2025-01-22 03:29:00,SMB,credit_card,US-West,desktop,success,None,123.74
TX_00007174,2025-01-22 03:33:00,Startup,crypto,US-West,desktop,success,None,34.23
TX_00007175,2025-01-22 03:41:00,Enterprise,credit_card,US-East,desktop,success,None,161.84
TX_00007176,2025-01-22 03:42:00,Startup,credit_card,US-East,mobile_android,success,None,47.94
TX_00007177,2025-01-22 03:51:00,Startup,crypto,US-West,mobile_ios,success,None,31.04
TX_00007178,2025-01-22 04:00:00,SMB,credit_card,APAC,mobile_android,success,None,72.68
TX_00007179,2025-01-22 04:03:00,Startup,credit_card,APAC,desktop,success,None,37.2
TX_00007180,2025-01-22 04:12:00,Startup,credit_card,US-West,desktop,success,None,42.21
TX_00007181,2025-01-22 04:17:00,SMB,credit_card,EU-Central,mobile_ios,success,None,76.5
TX_00007182,2025-01-22 04:19:00,SMB,credit_card,US-East,mobile_android,success,None,93.64
TX_00007183,2025-01-22 04:19:00,SMB,credit_card,US-West,mobile_ios,success,None,66.5
TX_00007184,2025-01-22 04:22:00,Startup,debit,US-East,mobile_android,success,None,38.34
TX_00007185,2025-01-22 04:28:00,Startup,debit,EU-Central,mobile_android,success,None,40.46
TX_00007186,2025-01-22 04:39:00,SMB,credit_card,APAC,desktop,success,None,63.71
TX_00007187,2025-01-22 04:39:00,Startup,credit_card,EU-Central,desktop,success,None,45.12
TX_00007188,2025-01-22 04:42:00,Startup,credit_card,US-West,mobile_ios,success,None,44.01
TX_00007189,2025-01-22 04:43:00,Startup,credit_card,EU-Central,mobile_android,success,None,43.57
TX_00007190,2025-01-22 04:43:00,Startup,credit_card,APAC,desktop,success,None,45.89
TX_00007191,2025-01-22 04:47:00,SMB,debit,US-East,mobile_ios,success,None,80.02
TX_00007192,2025-01-22 04:55:00,Startup,debit,EU-Central,mobile_ios,success,None,46.25
TX_00007193,2025-01-22 05:04:00,Startup,credit_card,US-East,desktop,success,None,43.14
TX_00007194,2025-01-22 05:14:00,Startup,debit,EU-Central,mobile_ios,success,None,25.73
TX_00007195,2025-01-22 05:21:00,SMB,credit_card,US-East,desktop,success,None,62.69
TX_00007196,2025-01-22 05:22:00,SMB,credit_card,US-East,mobile_android,success,None,102.91
TX_00007197,2025-01-22 05:23:00,SMB,credit_card,EU-Central,mobile_ios,success,None,42.42
TX_00007198,2025-01-22 05:24:00,SMB,credit_card,US-East,mobile_android,success,None,80.61
TX_00007199,2025-01-22 05:33:00,Startup,debit,US-East,desktop,success,None,44.33
TX_00007200,2025-01-22 05:33:00,SMB,credit_card,US-West,desktop,success,None,85.47
TX_00007201,2025-01-22 05:35:00,Startup,credit_card,EU-Central,mobile_android,success,None,41.76
TX_00007202,2025-01-22 05:41:00,Startup,crypto,US-East,desktop,success,None,61.16
TX_00007203,2025-01-22 05:46:00,Startup,credit_card,EU-Central,desktop,success,None,45.78
TX_00007204,2025-01-22 05:55:00,SMB,credit_card,EU-Central,desktop,success,None,74.87
TX_00007205,2025-01-22 05:58:00,Startup,credit_card,US-West,mobile_ios,success,None,55.1
TX_00007206,2025-01-22 06:00:00,Startup,credit_card,US-West,desktop,success,None,39.75
TX_00007207,2025-01-22 06:07:00,Startup,crypto,US-East,mobile_ios,success,None,45.0
TX_00007208,2025-01-22 06:07:00,SMB,credit_card,US-East,mobile_ios,success,None,83.98
TX_00007209,2025-01-22 06:15:00,SMB,crypto,US-East,mobile_ios,success,None,102.74
TX_00007210,2025-01-22 06:20:00,Enterprise,credit_card,US-East,mobile_android,success,None,152.46
TX_00007211,2025-01-22 06:22:00,SMB,credit_card,US-East,desktop,success,None,79.04
TX_00007212,2025-01-22 06:24:00,Enterprise,credit_card,US-East,desktop,success,None,167.17
TX_00007213,2025-01-22 06:28:00,SMB,debit,EU-Central,desktop,success,None,95.17
TX_00007214,2025-01-22 06:40:00,Startup,credit_card,US-West,mobile_android,success,None,54.86
TX_00007215,2025-01-22 06:51:00,SMB,debit,APAC,mobile_android,success,None,87.9
TX_00007216,2025-01-22 06:54:00,SMB,credit_card,US-East,desktop,success,None,95.56
TX_00007217,2025-01-22 06:59:00,Startup,credit_card,US-East,desktop,success,None,51.26
TX_00007218,2025-01-22 07:03:00,Enterprise,credit_card,US-West,desktop,success,None,149.8
TX_00007219,2025-01-22 07:16:00,Startup,debit,US-East,mobile_android,success,None,39.34
TX_00007220,2025-01-22 07:17:00,SMB,credit_card,EU-Central,mobile_ios,success,None,71.37
TX_00007221,2025-01-22 07:18:00,Enterprise,credit_card,US-West,mobile_android,success,None,129.63
TX_00007222,2025-01-22 07:18:00,SMB,credit_card,US-West,desktop,success,None,67.03
TX_00007223,2025-01-22 07:22:00,Startup,debit,US-East,desktop,success,None,31.1
TX_00007224,2025-01-22 07:22:00,SMB,debit,US-East,mobile_ios,success,None,85.99
TX_00007225,2025-01-22 07:37:00,Startup,debit,US-West,mobile_android,success,None,20.4
TX_00007226,2025-01-22 07:38:00,SMB,credit_card,US-East,desktop,success,None,97.23
TX_00007227,2025-01-22 07:39:00,Enterprise,crypto,US-East,desktop,success,None,143.85
TX_00007228,2025-01-22 07:39:00,Startup,debit,US-West,mobile_android,success,None,38.47
TX_00007229,2025-01-22 07:47:00,Enterprise,credit_card,US-East,desktop,success,None,147.8
TX_00007230,2025-01-22 07:52:00,Startup,credit_card,EU-Central,desktop,success,None,46.17
TX_00007231,2025-01-22 08:00:00,SMB,credit_card,US-East,desktop,success,None,92.22
TX_00007232,2025-01-22 08:00:00,SMB,credit_card,US-East,desktop,success,None,57.68
TX_00007233,2025-01-22 08:02:00,Startup,debit,US-East,desktop,success,None,47.06
TX_00007234,2025-01-22 08:05:00,Startup,debit,US-East,mobile_ios,success,None,37.17
TX_00007235,2025-01-22 08:08:00,SMB,debit,US-East,desktop,success,None,70.72
TX_00007236,2025-01-22 08:13:00,Startup,credit_card,US-East,desktop,success,None,23.64
TX_00007237,2025-01-22 08:14:00,SMB,credit_card,US-East,mobile_ios,success,None,57.85
TX_00007238,2025-01-22 08:20:00,Startup,credit_card,US-East,mobile_android,success,None,32.25
TX_00007239,2025-01-22 08:26:00,Startup,credit_card,EU-Central,mobile_ios,success,None,38.06
TX_00007240,2025-01-22 08:26:00,SMB,debit,EU-Central,mobile_android,success,None,64.6
TX_00007241,2025-01-22 08:30:00,SMB,credit_card,US-East,mobile_android,success,None,103.2
TX_00007242,2025-01-22 08:41:00,Enterprise,debit,US-East,mobile_android,success,None,111.99
TX_00007243,2025-01-22 08:46:00,SMB,debit,US-West,mobile_android,success,None,73.05
TX_00007244,2025-01-22 08:51:00,SMB,debit,EU-Central,mobile_ios,success,None,94.41
TX_00007245,2025-01-22 09:02:00,Startup,credit_card,APAC,mobile_ios,success,None,45.96
TX_00007246,2025-01-22 09:03:00,Startup,debit,US-East,mobile_ios,success,None,27.8
TX_00007247,2025-01-22 09:04:00,Enterprise,crypto,US-West,mobile_android,success,None,178.34
TX_00007248,2025-01-22 09:08:00,SMB,debit,EU-Central,mobile_ios,success,None,92.39
TX_00007249,2025-01-22 09:11:00,SMB,debit,EU-Central,mobile_ios,success,None,76.12
TX_00007250,2025-01-22 09:14:00,Startup,debit,US-East,desktop,success,None,27.56
TX_00007251,2025-01-22 09:15:00,SMB,credit_card,US-West,mobile_android,success,None,55.74
TX_00007252,2025-01-22 09:18:00,SMB,debit,US-East,desktop,success,None,72.16
TX_00007253,2025-01-22 09:25:00,SMB,debit,US-East,desktop,success,None,68.29
TX_00007254,2025-01-22 09:27:00,SMB,debit,US-West,mobile_ios,success,None,100.82
TX_00007255,2025-01-22 09:31:00,Enterprise,debit,US-East,desktop,success,None,146.34
TX_00007256,2025-01-22 09:35:00,SMB,credit_card,EU-Central,desktop,success,None,91.85
TX_00007257,2025-01-22 09:36:00,Enterprise,credit_card,EU-Central,desktop,success,None,149.4
TX_00007258,2025-01-22 09:38:00,SMB,credit_card,EU-Central,desktop,success,None,69.01
TX_00007259,2025-01-22 09:45:00,SMB,credit_card,US-East,desktop,success,None,87.08
TX_00007260,2025-01-22 09:46:00,SMB,credit_card,US-East,mobile_ios,success,None,65.57
TX_00007261,2025-01-22 09:48:00,Enterprise,credit_card,US-East,mobile_android,success,None,189.81
TX_00007262,2025-01-22 09:51:00,Startup,credit_card,US-West,desktop,success,None,31.75
TX_00007263,2025-01-22 09:55:00,Startup,debit,US-West,mobile_ios,success,None,57.72
TX_00007264,2025-01-22 09:56:00,SMB,credit_card,US-East,mobile_android,success,None,103.54
TX_00007265,2025-01-22 10:01:00,SMB,credit_card,US-West,desktop,success,None,93.15
TX_00007266,2025-01-22 10:11:00,Startup,credit_card,US-West,mobile_ios,success,None,45.54
TX_00007267,2025-01-22 10:17:00,Enterprise,credit_card,US-East,desktop,success,None,170.15
TX_00007268,2025-01-22 10:19:00,SMB,credit_card,US-West,mobile_ios,success,None,77.01
TX_00007269,2025-01-22 10:29:00,SMB,credit_card,US-West,desktop,success,None,85.41
TX_00007270,2025-01-22 10:33:00,Startup,crypto,EU-Central,mobile_android,success,None,45.94
TX_00007271,2025-01-22 10:34:00,Startup,credit_card,US-West,desktop,success,None,38.14
TX_00007272,2025-01-22 10:41:00,SMB,debit,US-East,mobile_ios,success,None,80.3
TX_00007273,2025-01-22 10:50:00,SMB,debit,US-West,desktop,success,None,88.9
TX_00007274,2025-01-22 10:57:00,Startup,crypto,EU-Central,mobile_ios,success,None,34.88
