order_id,customer_id,order_amount,order_date
6900,926,201.55,2025-03-21 03:00:00
6901,612,488.46,2025-03-21 04:00:00
6902,806,477.79,2025-03-21 05:00:00
6903,964,402.07,2025-03-21 06:00:00
6904,475,128.41,2025-03-21 07:00:00
6905,596,43.34,2025-03-21 08:00:00
6906,351,165.28,2025-03-21 09:00:00
6907,971,140.73,2025-03-21 10:00:00
6908,630,257.9,2025-03-21 11:00:00
6909,398,391.09,2025-03-21 12:00:00
6910,881,430.58,2025-03-21 13:00:00
6911,982,423.98,2025-03-21 14:00:00
6912,1029,186.24,2025-03-21 15:00:00
6913,98,346.74,2025-03-21 16:00:00
6914,966,163.29,2025-03-21 17:00:00
6915,123,39.84,2025-03-21 18:00:00
6916,753,353.77,2025-03-21 19:00:00
6917,310,14.82,2025-03-21 20:00:00
6918,405,210.5,2025-03-21 21:00:00
6919,631,171.4,2025-03-21 22:00:00
6920,651,349.75,2025-03-21 23:00:00
6921,309,385.46,2025-03-22 00:00:00
6922,687,159.01,2025-03-22 01:00:00
6923,792,407.7,2025-03-22 02:00:00
6924,344,154.02,2025-03-22 03:00:00
6925,980,228.7,2025-03-22 04:00:00
6926,690,366.24,2025-03-22 05:00:00
6927,841,349.53,2025-03-22 06:00:00
6928,362,493.81,2025-03-22 07:00:00
6929,661,120.33,2025-03-22 08:00:00
6930,887,334.54,2025-03-22 09:00:00
6931,858,308.74,2025-03-22 10:00:00
6932,231,458.4,2025-03-22 11:00:00
6933,735,86.62,2025-03-22 12:00:00
6934,877,378.38,2025-03-22 13:00:00
6935,413,288.45,2025-03-22 14:00:00
6936,237,144.59,2025-03-22 15:00:00
6937,618,242.47,2025-03-22 16:00:00
6938,592,173.55,2025-03-22 17:00:00
6939,645,293.86,2025-03-22 18:00:00
6940,713,445.61,2025-03-22 19:00:00
6941,1034,288.96,2025-03-22 20:00:00
6942,597,319.54,2025-03-22 21:00:00
6943,774,264.19,2025-03-22 22:00:00
6944,975,35.07,2025-03-22 23:00:00
6945,457,124.1,2025-03-23 00:00:00
6946,925,251.08,2025-03-23 01:00:00
6947,667,162.02,2025-03-23 02:00:00
6948,463,99.06,2025-03-23 03:00:00
6949,391,257.03,2025-03-23 04:00:00
6950,269,168.18,2025-03-23 05:00:00
6951,952,136.47,2025-03-23 06:00:00
6952,212,237.35,2025-03-23 07:00:00
6953,1000,75.31,2025-03-23 08:00:00
6954,269,464.6,2025-03-23 09:00:00
6955,319,435.17,2025-03-23 10:00:00
6956,681,356.73,2025-03-23 11:00:00
6957,955,62.04,2025-03-23 12:00:00
6958,897,390.18,2025-03-23 13:00:00
6959,449,405.9,2025-03-23 14:00:00
6960,231,386.2,2025-03-23 15:00:00
6961,1040,65.84,2025-03-23 16:00:00
6962,667,325.51,2025-03-23 17:00:00
6963,778,418.82,2025-03-23 18:00:00
6964,254,292.9,2025-03-23 19:00:00
6965,631,326.74,2025-03-23 20:00:00
6966,605,234.6,2025-03-23 21:00:00
6967,890,269.07,2025-03-23 22:00:00
6968,862,26.84,2025-03-23 23:00:00
6969,277,323.09,2025-03-24 00:00:00
6970,745,49.91,2025-03-24 01:00:00
6971,668,223.16,2025-03-24 02:00:00
6972,645,153.4,2025-03-24 03:00:00
6973,899,277.26,2025-03-24 04:00:00
6974,299,75.37,2025-03-24 05:00:00
6975,924,348.91,2025-03-24 06:00:00
6976,490,399.56,2025-03-24 07:00:00
6977,582,90.04,2025-03-24 08:00:00
6978,245,61.11,2025-03-24 09:00:00
6979,739,81.3,2025-03-24 10:00:00
6980,978,439.79,2025-03-24 11:00:00
6981,1036,268.81,2025-03-24 12:00:00
6982,568,238.96,2025-03-24 13:00:00
6983,119,62.29,2025-03-24 14:00:00
6984,688,328.28,2025-03-24 15:00:00
6985,448,435.32,2025-03-24 16:00:00
6986,1027,415.81,2025-03-24 17:00:00
6987,721,316.77,2025-03-24 18:00:00
6988,809,46.89,2025-03-24 19:00:00
6989,252,65.07,2025-03-24 20:00:00
6990,197,34.16,2025-03-24 21:00:00
6991,521,136.16,2025-03-24 22:00:00
6992,704,76.47,2025-03-24 23:00:00
6993,993,137.42,2025-03-25 00:00:00
6994,248,198.68,2025-03-25 01:00:00
6995,966,472.06,2025-03-25 02:00:00
6996,475,309.08,2025-03-25 03:00:00
6997,715,419.14,2025-03-25 04:00:00
6998,541,358.07,2025-03-25 05:00:00
6999,937,65.13,2025-03-25 06:00:00
7000,945,370.6,2025-03-25 07:00:00
7001,191,144.8,2025-03-25 08:00:00
7002,362,323.16,2025-03-25 09:00:00
7003,214,177.07,2025-03-25 10:00:00
7004,363,498.86,2025-03-25 11:00:00
7005,70,139.14,2025-03-25 12:00:00
7006,131,146.77,2025-03-25 13:00:00
7007,630,466.03,2025-03-25 14:00:00
7008,180,22.08,2025-03-25 15:00:00
7009,648,351.38,2025-03-25 16:00:00
7010,779,365.41,2025-03-25 17:00:00
7011,982,419.83,2025-03-25 18:00:00
7012,1033,487.48,2025-03-25 19:00:00
7013,354,488.04,2025-03-25 20:00:00
7014,964,41.99,2025-03-25 21:00:00
7015,420,412.7,2025-03-25 22:00:00
7016,906,326.69,2025-03-25 23:00:00
7017,902,327.2,2025-03-26 00:00:00
7018,433,72.89,2025-03-26 01:00:00
7019,957,328.59,2025-03-26 02:00:00
7020,494,491.42,2025-03-26 03:00:00
7021,474,456.79,2025-03-26 04:00:00
7022,210,225.17,2025-03-26 05:00:00
7023,227,29.57,2025-03-26 06:00:00
7024,678,187.52,2025-03-26 07:00:00
7025,757,414.93,2025-03-26 08:00:00
7026,944,353.73,2025-03-26 09:00:00
7027,539,235.08,2025-03-26 10:00:00
7028,376,37.0,2025-03-26 11:00:00
7029,647,219.18,2025-03-26 12:00:00
7030,338,239.82,2025-03-26 13:00:00
7031,642,464.99,2025-03-26 14:00:00
7032,713,324.13,2025-03-26 15:00:00
7033,622,162.71,2025-03-26 16:00:00
7034,622,267.41,2025-03-26 17:00:00
7035,403,42.37,2025-03-26 18:00:00
7036,77,486.56,2025-03-26 19:00:00
7037,1003,186.43,2025-03-26 20:00:00
7038,92,244.16,2025-03-26 21:00:00
7039,730,184.09,2025-03-26 22:00:00
7040,472,344.43,2025-03-26 23:00:00
7041,647,334.49,2025-03-27 00:00:00
7042,226,360.51,2025-03-27 01:00:00
7043,578,141.39,2025-03-27 02:00:00
7044,659,164.68,2025-03-27 03:00:00
7045,1015,71.37,2025-03-27 04:00:00
7046,543,331.2,2025-03-27 05:00:00
7047,247,29.5,2025-03-27 06:00:00
7048,659,302.86,2025-03-27 07:00:00
7049,626,436.15,2025-03-27 08:00:00
7050,891,446.51,2025-03-27 09:00:00
7051,902,230.03,2025-03-27 10:00:00
7052,566,235.06,2025-03-27 11:00:00
7053,563,47.71,2025-03-27 12:00:00
7054,71,338.67,2025-03-27 13:00:00
7055,161,412.42,2025-03-27 14:00:00
7056,106,129.88,2025-03-27 15:00:00
7057,115,216.44,2025-03-27 16:00:00
7058,891,421.03,2025-03-27 17:00:00
7059,147,439.79,2025-03-27 18:00:00
7060,193,129.16,2025-03-27 19:00:00
7061,929,279.78,2025-03-27 20:00:00
7062,484,104.32,2025-03-27 21:00:00
7063,686,59.92,2025-03-27 22:00:00
7064,728,456.45,2025-03-27 23:00:00
7065,135,412.05,2025-03-28 00:00:00
7066,637,382.42,2025-03-28 01:00:00
7067,393,33.9,2025-03-28 02:00:00
7068,985,423.43,2025-03-28 03:00:00
7069,343,224.64,2025-03-28 04:00:00
7070,1005,177.77,2025-03-28 05:00:00
7071,620,277.77,2025-03-28 06:00:00
7072,699,54.76,2025-03-28 07:00:00
7073,660,380.76,2025-03-28 08:00:00
7074,753,295.39,2025-03-28 09:00:00
7075,292,101.43,2025-03-28 10:00:00
7076,880,102.23,2025-03-28 11:00:00
7077,610,100.28,2025-03-28 12:00:00
7078,1009,37.93,2025-03-28 13:00:00
7079,81,298.02,2025-03-28 14:00:00
7080,440,421.77,2025-03-28 15:00:00
7081,326,18.57,2025-03-28 16:00:00
7082,581,34.01,2025-03-28 17:00:00
7083,203,290.66,2025-03-28 18:00:00
7084,432,411.55,2025-03-28 19:00:00
7085,117,170.1,2025-03-28 20:00:00
7086,927,181.31,2025-03-28 21:00:00
7087,933,302.21,2025-03-28 22:00:00
7088,263,144.36,2025-03-28 23:00:00
7089,704,23.04,2025-03-29 00:00:00
7090,425,370.26,2025-03-29 01:00:00
7091,793,316.57,2025-03-29 02:00:00
7092,262,294.57,2025-03-29 03:00:00
7093,128,373.43,2025-03-29 04:00:00
7094,775,340.86,2025-03-29 05:00:00
7095,677,110.88,2025-03-29 06:00:00
7096,653,182.72,2025-03-29 07:00:00
7097,831,71.79,2025-03-29 08:00:00
7098,972,73.63,2025-03-29 09:00:00
7099,430,341.34,2025-03-29 10:00:00
7100,1050,430.71,2025-03-29 11:00:00
7101,729,481.74,2025-03-29 12:00:00
7102,107,317.89,2025-03-29 13:00:00
7103,845,100.21,2025-03-29 14:00:00
7104,75,61.77,2025-03-29 15:00:00
7105,930,408.3,2025-03-29 16:00:00
7106,496,293.59,2025-03-29 17:00:00
7107,115,312.96,2025-03-29 18:00:00
7108,970,392.92,2025-03-29 19:00:00
7109,809,354.61,2025-03-29 20:00:00
7110,303,418.88,2025-03-29 21:00:00
7111,948,37.54,2025-03-29 22:00:00
7112,1017,376.29,2025-03-29 23:00:00
7113,93,426.92,2025-03-30 00:00:00
7114,146,150.21,2025-03-30 01:00:00
7115,603,323.82,2025-03-30 02:00:00
7116,276,163.94,2025-03-30 03:00:00
7117,823,479.41,2025-03-30 04:00:00
7118,728,26.38,2025-03-30 05:00:00
7119,485,294.1,2025-03-30 06:00:00
7120,840,91.59,2025-03-30 07:00:00
7121,650,358.99,2025-03-30 08:00:00
7122,428,96.19,2025-03-30 09:00:00
7123,227,125.34,2025-03-30 10:00:00
7124,476,252.24,2025-03-30 11:00:00
7125,964,458.27,2025-03-30 12:00:00
7126,758,113.74,2025-03-30 13:00:00
7127,356,80.68,2025-03-30 14:00:00
7128,828,381.9,2025-03-30 15:00:00
7129,553,255.3,2025-03-30 16:00:00
7130,317,456.77,2025-03-30 17:00:00
7131,635,81.84,2025-03-30 18:00:00
7132,57,326.5,2025-03-30 19:00:00
7133,969,124.11,2025-03-30 20:00:00
7134,557,86.81,2025-03-30 21:00:00
7135,525,344.88,2025-03-30 22:00:00
7136,346,300.91,2025-03-30 23:00:00
7137,213,379.87,2025-03-31 00:00:00
7138,534,161.64,2025-03-31 01:00:00
7139,646,229.51,2025-03-31 02:00:00
7140,121,208.68,2025-03-31 03:00:00
7141,616,492.2,2025-03-31 04:00:00
7142,954,153.2,2025-03-31 05:00:00
7143,608,154.46,2025-03-31 06:00:00
7144,960,183.73,2025-03-31 07:00:00
7145,993,286.65,2025-03-31 08:00:00
7146,287,133.64,2025-03-31 09:00:00
7147,153,458.49,2025-03-31 10:00:00
7148,259,140.19,2025-03-31 11:00:00
7149,603,448.95,2025-03-31 12:00:00
7150,877,60.7,2025-03-31 13:00:00
7151,517,331.72,2025-03-31 14:00:00
7152,503,454.42,2025-03-31 15:00:00
7153,317,92.69,2025-03-31 16:00:00
7154,435,484.48,2025-03-31 17:00:00
7155,824,231.91,2025-03-31 18:00:00
7156,897,473.4,2025-03-31 19:00:00
7157,436,341.64,2025-03-31 20:00:00
7158,926,157.78,2025-03-31 21:00:00
7159,308,102.27,2025-03-31 22:00:00
7160,332,158.83,2025-03-31 23:00:00
7161,675,55.58,2025-04-01 00:00:00
7162,924,80.5,2025-04-01 01:00:00
7163,89,61.28,2025-04-01 02:00:00
7164,535,217.24,2025-04-01 03:00:00
7165,978,399.83,2025-04-01 04:00:00
7166,269,79.28,2025-04-01 05:00:00
7167,178,73.86,2025-04-01 06:00:00
7168,569,325.28,2025-04-01 07:00:00
7169,662,106.62,2025-04-01 08:00:00
7170,977,57.83,2025-04-01 09:00:00
7171,941,91.76,2025-04-01 10:00:00
7172,737,462.63,2025-04-01 11:00:00
7173,668,412.52,2025-04-01 12:00:00
7174,662,183.49,2025-04-01 13:00:00
7175,309,331.35,2025-04-01 14:00:00
7176,1039,273.27,2025-04-01 15:00:00
7177,1015,341.79,2025-04-01 16:00:00
7178,415,344.51,2025-04-01 17:00:00
7179,807,318.08,2025-04-01 18:00:00
7180,836,140.39,2025-04-01 19:00:00
7181,593,29.11,2025-04-01 20:00:00
7182,698,233.23,2025-04-01 21:00:00
7183,573,446.58,2025-04-01 22:00:00
7184,956,289.05,2025-04-01 23:00:00
7185,863,417.87,2025-04-02 00:00:00
7186,936,495.9,2025-04-02 01:00:00
7187,65,90.17,2025-04-02 02:00:00
7188,178,348.97,2025-04-02 03:00:00
7189,624,340.4,2025-04-02 04:00:00
7190,158,490.18,2025-04-02 05:00:00
7191,936,492.94,2025-04-02 06:00:00
7192,582,346.47,2025-04-02 07:00:00
7193,719,129.37,2025-04-02 08:00:00
7194,318,401.29,2025-04-02 09:00:00
7195,211,62.44,2025-04-02 10:00:00
7196,309,392.54,2025-04-02 11:00:00
7197,973,456.0,2025-04-02 12:00:00
7198,151,197.59,2025-04-02 13:00:00
7199,555,319.01,2025-04-02 14:00:00
7200,784,220.77,2025-04-02 15:00:00
7201,620,224.5,2025-04-02 16:00:00
7202,296,162.08,2025-04-02 17:00:00
7203,689,383.44,2025-04-02 18:00:00
7204,844,468.73,2025-04-02 19:00:00
7205,886,470.97,2025-04-02 20:00:00
7206,586,95.64,2025-04-02 21:00:00
7207,180,438.62,2025-04-02 22:00:00
7208,402,371.34,2025-04-02 23:00:00
7209,245,133.89,2025-04-03 00:00:00
7210,842,42.97,2025-04-03 01:00:00
7211,965,141.32,2025-04-03 02:00:00
7212,979,456.98,2025-04-03 03:00:00
7213,715,320.26,2025-04-03 04:00:00
7214,431,363.32,2025-04-03 05:00:00
7215,694,136.0,2025-04-03 06:00:00
7216,276,362.5,2025-04-03 07:00:00
7217,750,23.78,2025-04-03 08:00:00
7218,525,193.91,2025-04-03 09:00:00
7219,526,317.11,2025-04-03 10:00:00
7220,314,81.59,2025-04-03 11:00:00
7221,421,413.27,2025-04-03 12:00:00
7222,535,125.17,2025-04-03 13:00:00
7223,483,329.62,2025-04-03 14:00:00
7224,695,208.55,2025-04-03 15:00:00
7225,260,302.06,2025-04-03 16:00:00
7226,621,62.65,2025-04-03 17:00:00
7227,989,18.29,2025-04-03 18:00:00
7228,426,455.69,2025-04-03 19:00:00
7229,444,142.12,2025-04-03 20:00:00
7230,499,411.64,2025-04-03 21:00:00
7231,992,499.68,2025-04-03 22:00:00
7232,413,113.6,2025-04-03 23:00:00
7233,925,139.93,2025-04-04 00:00:00
7234,506,334.8,2025-04-04 01:00:00
7235,774,483.07,2025-04-04 02:00:00
7236,777,458.75,2025-04-04 03:00:00
7237,275,256.41,2025-04-04 04:00:00
7238,1031,399.6,2025-04-04 05:00:00
7239,180,76.52,2025-04-04 06:00:00
7240,637,488.94,2025-04-04 07:00:00
7241,525,482.53,2025-04-04 08:00:00
7242,847,90.23,2025-04-04 09:00:00
7243,1035,156.72,2025-04-04 10:00:00
7244,326,59.08,2025-04-04 11:00:00
7245,205,143.14,2025-04-04 12:00:00
7246,809,409.82,2025-04-04 13:00:00
7247,267,195.37,2025-04-04 14:00:00
7248,239,53.31,2025-04-04 15:00:00
7249,466,177.69,2025-04-04 16:00:00
7250,1030,490.88,2025-04-04 17:00:00
7251,724,318.54,2025-04-04 18:00:00
7252,741,213.92,2025-04-04 19:00:00
7253,595,91.6,2025-04-04 20:00:00
7254,90,493.23,2025-04-04 21:00:00
7255,356,412.22,2025-04-04 22:00:00
7256,992,147.92,2025-04-04 23:00:00
7257,387,44.33,2025-04-05 00:00:00
7258,363,37.75,2025-04-05 01:00:00
7259,124,68.99,2025-04-05 02:00:00
7260,1002,294.58,2025-04-05 03:00:00
7261,328,465.09,2025-04-05 04:00:00
7262,225,253.4,2025-04-05 05:00:00
7263,945,423.04,2025-04-05 06:00:00
7264,711,228.48,2025-04-05 07:00:00
7265,322,357.21,2025-04-05 08:00:00
7266,886,368.62,2025-04-05 09:00:00
7267,669,95.24,2025-04-05 10:00:00
7268,700,187.0,2025-04-05 11:00:00
7269,911,322.28,2025-04-05 12:00:00
7270,832,44.64,2025-04-05 13:00:00
7271,908,187.15,2025-04-05 14:00:00
7272,980,272.05,2025-04-05 15:00:00
7273,338,498.15,2025-04-05 16:00:00
7274,773,242.52,2025-04-05 17:00:00
7275,942,409.87,2025-04-05 18:00:00
7276,321,221.71,2025-04-05 19:00:00
7277,979,400.23,2025-04-05 20:00:00
7278,115,301.75,2025-04-05 21:00:00
7279,532,444.43,2025-04-05 22:00:00
7280,985,211.36,2025-04-05 23:00:00
7281,297,306.11,2025-04-06 00:00:00
7282,205,318.71,2025-04-06 01:00:00
7283,96,214.52,2025-04-06 02:00:00
7284,984,80.71,2025-04-06 03:00:00
7285,503,55.84,2025-04-06 04:00:00
7286,250,18.17,2025-04-06 05:00:00
7287,709,438.03,2025-04-06 06:00:00
7288,173,125.87,2025-04-06 07:00:00
7289,50,113.64,2025-04-06 08:00:00
7290,1017,370.66,2025-04-06 09:00:00
7291,808,166.81,2025-04-06 10:00:00
7292,904,257.96,2025-04-06 11:00:00
7293,689,89.63,2025-04-06 12:00:00
7294,240,480.28,2025-04-06 13:00:00
7295,628,427.27,2025-04-06 14:00:00
7296,565,433.26,2025-04-06 15:00:00
7297,491,209.32,2025-04-06 16:00:00
7298,970,383.56,2025-04-06 17:00:00
7299,864,80.5,2025-04-06 18:00:00
7300,855,14.22,2025-04-06 19:00:00
7301,192,19.79,2025-04-06 20:00:00
7302,240,297.43,2025-04-06 21:00:00
7303,582,233.14,2025-04-06 22:00:00
7304,276,263.83,2025-04-06 23:00:00
7305,362,13.66,2025-04-07 00:00:00
7306,678,217.12,2025-04-07 01:00:00
7307,998,361.85,2025-04-07 02:00:00
7308,351,226.92,2025-04-07 03:00:00
7309,703,368.79,2025-04-07 04:00:00
7310,1045,124.18,2025-04-07 05:00:00
7311,509,408.44,2025-04-07 06:00:00
7312,450,298.33,2025-04-07 07:00:00
7313,600,113.27,2025-04-07 08:00:00
7314,442,125.99,2025-04-07 09:00:00
7315,916,317.73,2025-04-07 10:00:00
7316,813,416.67,2025-04-07 11:00:00
7317,894,213.66,2025-04-07 12:00:00
7318,256,136.57,2025-04-07 13:00:00
7319,259,434.84,2025-04-07 14:00:00
7320,164,337.94,2025-04-07 15:00:00
7321,786,229.56,2025-04-07 16:00:00
7322,695,249.07,2025-04-07 17:00:00
7323,300,110.09,2025-04-07 18:00:00
7324,268,317.13,2025-04-07 19:00:00
7325,456,185.78,2025-04-07 20:00:00
7326,492,497.87,2025-04-07 21:00:00
7327,652,245.29,2025-04-07 22:00:00
7328,403,248.08,2025-04-07 23:00:00
7329,937,287.27,2025-04-08 00:00:00
7330,607,459.21,2025-04-08 01:00:00
7331,599,402.4,2025-04-08 02:00:00
7332,191,231.05,2025-04-08 03:00:00
7333,661,362.16,2025-04-08 04:00:00
7334,550,297.26,2025-04-08 05:00:00
7335,889,251.26,2025-04-08 06:00:00
7336,751,104.23,2025-04-08 07:00:00
7337,596,237.33,2025-04-08 08:00:00
7338,708,130.45,2025-04-08 09:00:00
7339,591,458.27,2025-04-08 10:00:00
7340,895,174.35,2025-04-08 11:00:00
7341,556,476.61,2025-04-08 12:00:00
7342,645,271.2,2025-04-08 13:00:00
7343,930,319.46,2025-04-08 14:00:00
7344,330,276.04,2025-04-08 15:00:00
7345,473,73.4,2025-04-08 16:00:00
7346,905,194.15,2025-04-08 17:00:00
7347,319,58.58,2025-04-08 18:00:00
7348,203,315.25,2025-04-08 19:00:00
7349,663,228.97,2025-04-08 20:00:00
7350,776,391.21,2025-04-08 21:00:00
7351,711,118.03,2025-04-08 22:00:00
7352,993,90.64,2025-04-08 23:00:00
7353,132,209.1,2025-04-09 00:00:00
7354,671,464.03,2025-04-09 01:00:00
7355,996,358.11,2025-04-09 02:00:00
7356,948,215.27,2025-04-09 03:00:00
7357,475,263.46,2025-04-09 04:00:00
7358,324,51.26,2025-04-09 05:00:00
7359,762,492.44,2025-04-09 06:00:00
7360,333,336.54,2025-04-09 07:00:00
7361,1029,149.85,2025-04-09 08:00:00
7362,222,297.05,2025-04-09 09:00:00
7363,376,63.65,2025-04-09 10:00:00
7364,767,483.26,2025-04-09 11:00:00
7365,112,95.64,2025-04-09 12:00:00
7366,122,327.53,2025-04-09 13:00:00
7367,812,130.27,2025-04-09 14:00:00
7368,685,361.61,2025-04-09 15:00:00
7369,424,390.64,2025-04-09 16:00:00
7370,682,339.98,2025-04-09 17:00:00
7371,557,311.1,2025-04-09 18:00:00
7372,836,447.31,2025-04-09 19:00:00
7373,992,48.53,2025-04-09 20:00:00
7374,447,172.15,2025-04-09 21:00:00
7375,169,131.66,2025-04-09 22:00:00
7376,983,494.13,2025-04-09 23:00:00
7377,486,200.8,2025-04-10 00:00:00
7378,878,368.98,2025-04-10 01:00:00
7379,725,345.52,2025-04-10 02:00:00
7380,985,113.92,2025-04-10 03:00:00
7381,514,127.11,2025-04-10 04:00:00
7382,335,147.83,2025-04-10 05:00:00
7383,314,211.45,2025-04-10 06:00:00
7384,369,124.82,2025-04-10 07:00:00
7385,722,19.63,2025-04-10 08:00:00
7386,425,440.9,2025-04-10 09:00:00
7387,869,483.15,2025-04-10 10:00:00
7388,138,177.37,2025-04-10 11:00:00
7389,703,175.87,2025-04-10 12:00:00
7390,252,13.47,2025-04-10 13:00:00
7391,870,343.32,2025-04-10 14:00:00
7392,788,414.47,2025-04-10 15:00:00
7393,1050,81.84,2025-04-10 16:00:00
7394,1004,88.24,2025-04-10 17:00:00
7395,383,397.14,2025-04-10 18:00:00
7396,271,311.98,2025-04-10 19:00:00
7397,90,31.98,2025-04-10 20:00:00
7398,757,315.05,2025-04-10 21:00:00
7399,117,161.37,2025-04-10 22:00:00
7400,1037,190.68,2025-04-10 23:00:00
7401,825,387.17,2025-04-11 00:00:00
7402,563,407.36,2025-04-11 01:00:00
7403,922,206.17,2025-04-11 02:00:00
7404,686,474.1,2025-04-11 03:00:00
7405,671,209.17,2025-04-11 04:00:00
7406,647,388.2,2025-04-11 05:00:00
7407,986,247.1,2025-04-11 06:00:00
7408,681,449.79,2025-04-11 07:00:00
7409,176,454.8,2025-04-11 08:00:00
7410,304,52.83,2025-04-11 09:00:00
7411,744,468.88,2025-04-11 10:00:00
7412,65,414.51,2025-04-11 11:00:00
7413,526,397.74,2025-04-11 12:00:00
7414,111,108.45,2025-04-11 13:00:00
7415,930,404.51,2025-04-11 14:00:00
7416,481,426.57,2025-04-11 15:00:00
7417,719,151.68,2025-04-11 16:00:00
7418,317,476.61,2025-04-11 17:00:00
7419,84,34.43,2025-04-11 18:00:00
7420,828,83.46,2025-04-11 19:00:00
7421,625,273.41,2025-04-11 20:00:00
7422,543,292.14,2025-04-11 21:00:00
7423,611,326.12,2025-04-11 22:00:00
7424,518,18.31,2025-04-11 23:00:00
7425,816,480.58,2025-04-12 00:00:00
7426,710,31.85,2025-04-12 01:00:00
7427,374,80.1,2025-04-12 02:00:00
7428,353,16.87,2025-04-12 03:00:00
7429,325,287.76,2025-04-12 04:00:00
7430,918,466.81,2025-04-12 05:00:00
7431,1012,336.31,2025-04-12 06:00:00
7432,733,413.1,2025-04-12 07:00:00
7433,978,16.51,2025-04-12 08:00:00
7434,250,275.59,2025-04-12 09:00:00
7435,494,235.19,2025-04-12 10:00:00
7436,954,254.49,2025-04-12 11:00:00
7437,373,45.38,2025-04-12 12:00:00
7438,84,345.37,2025-04-12 13:00:00
7439,1026,256.58,2025-04-12 14:00:00
7440,531,384.92,2025-04-12 15:00:00
7441,777,247.79,2025-04-12 16:00:00
7442,529,83.2,2025-04-12 17:00:00
7443,114,327.65,2025-04-12 18:00:00
7444,57,94.47,2025-04-12 19:00:00
7445,350,437.47,2025-04-12 20:00:00
7446,392,310.43,2025-04-12 21:00:00
7447,480,87.03,2025-04-12 22:00:00
7448,473,481.55,2025-04-12 23:00:00
7449,381,264.0,2025-04-13 00:00:00
7450,487,45.72,2025-04-13 01:00:00
7451,637,317.15,2025-04-13 02:00:00
7452,223,134.07,2025-04-13 03:00:00
7453,608,403.81,2025-04-13 04:00:00
7454,576,410.73,2025-04-13 05:00:00
7455,922,489.68,2025-04-13 06:00:00
7456,708,255.92,2025-04-13 07:00:00
7457,75,232.93,2025-04-13 08:00:00
7458,869,379.2,2025-04-13 09:00:00
7459,654,74.91,2025-04-13 10:00:00
7460,455,277.99,2025-04-13 11:00:00
7461,281,277.66,2025-04-13 12:00:00
7462,582,53.84,2025-04-13 13:00:00
7463,868,214.81,2025-04-13 14:00:00
7464,599,428.11,2025-04-13 15:00:00
7465,837,429.52,2025-04-13 16:00:00
7466,554,58.63,2025-04-13 17:00:00
7467,718,54.45,2025-04-13 18:00:00
7468,228,138.72,2025-04-13 19:00:00
7469,181,438.64,2025-04-13 20:00:00
7470,872,73.16,2025-04-13 21:00:00
7471,504,362.8,2025-04-13 22:00:00
7472,397,59.57,2025-04-13 23:00:00
7473,589,315.34,2025-04-14 00:00:00
7474,821,184.47,2025-04-14 01:00:00
7475,455,396.57,2025-04-14 02:00:00
7476,125,124.51,2025-04-14 03:00:00
7477,990,323.21,2025-04-14 04:00:00
7478,628,125.48,2025-04-14 05:00:00
7479,903,359.69,2025-04-14 06:00:00
7480,541,438.1,2025-04-14 07:00:00
7481,243,72.13,2025-04-14 08:00:00
7482,1033,434.63,2025-04-14 09:00:00
7483,211,300.85,2025-04-14 10:00:00
7484,396,72.28,2025-04-14 11:00:00
7485,1000,219.5,2025-04-14 12:00:00
7486,410,88.82,2025-04-14 13:00:00
7487,818,353.17,2025-04-14 14:00:00
7488,633,381.85,2025-04-14 15:00:00
7489,136,61.84,2025-04-14 16:00:00
7490,983,258.01,2025-04-14 17:00:00
7491,311,409.17,2025-04-14 18:00:00
7492,263,468.72,2025-04-14 19:00:00
7493,714,261.62,2025-04-14 20:00:00
7494,771,475.64,2025-04-14 21:00:00
7495,962,272.49,2025-04-14 22:00:00
7496,622,203.15,2025-04-14 23:00:00
7497,829,425.62,2025-04-15 00:00:00
7498,311,251.56,2025-04-15 01:00:00
7499,779,241.23,2025-04-15 02:00:00
7500,332,250.25,2025-04-15 03:00:00
7501,697,424.92,2025-04-15 04:00:00
7502,516,417.65,2025-04-15 05:00:00
7503,429,207.72,2025-04-15 06:00:00
7504,411,173.32,2025-04-15 07:00:00
7505,498,251.04,2025-04-15 08:00:00
7506,490,290.66,2025-04-15 09:00:00
7507,142,126.79,2025-04-15 10:00:00
7508,670,399.04,2025-04-15 11:00:00
7509,802,248.38,2025-04-15 12:00:00
7510,916,173.68,2025-04-15 13:00:00
7511,473,62.34,2025-04-15 14:00:00
7512,191,127.03,2025-04-15 15:00:00
7513,340,475.15,2025-04-15 16:00:00
7514,481,159.5,2025-04-15 17:00:00
7515,798,92.74,2025-04-15 18:00:00
7516,901,235.73,2025-04-15 19:00:00
7517,873,160.47,2025-04-15 20:00:00
7518,738,27.23,2025-04-15 21:00:00
7519,702,168.34,2025-04-15 22:00:00
7520,750,276.61,2025-04-15 23:00:00
7521,1047,280.34,2025-04-16 00:00:00
7522,98,184.71,2025-04-16 01:00:00
7523,351,229.18,2025-04-16 02:00:00
7524,930,483.1,2025-04-16 03:00:00
7525,239,194.9,2025-04-16 04:00:00
7526,185,136.53,2025-04-16 05:00:00
7527,604,129.3,2025-04-16 06:00:00
7528,453,234.3,2025-04-16 07:00:00
7529,941,382.16,2025-04-16 08:00:00
7530,914,110.93,2025-04-16 09:00:00
7531,651,357.56,2025-04-16 10:00:00
7532,856,20.36,2025-04-16 11:00:00
7533,390,215.28,2025-04-16 12:00:00
