customer_id,revenue,transaction_count
196892,1031.03,214
196893,288.51,149
196894,1042.77,222
196895,91.84,109
196896,50.34,68
196897,850.63,8
196898,1849.83,214
196899,218.23,239
196900,545.47,241
196901,541.4,185
196902,588.39,113
196903,434.64,205
196904,158.15,100
196905,52.14,161
196906,16.86,78
196907,109.41,218
196908,73.91,75
196909,29.49,199
196910,57.4,75
196911,35.0,3
196912,407.16,82
196913,39.43,196
196914,2795.1,138
196915,358.32,223
196916,1166.92,12
196917,344.53,120
196918,83.02,52
196919,928.27,34
196920,145.73,149
196921,30.65,144
196922,115.98,28
196923,467.51,62
196924,295.16,29
196925,98.14,165
196926,390.7,230
196927,1539.38,198
196928,658.43,59
196929,45.88,27
196930,202.67,84
196931,599.47,22
196932,85.49,130
196933,396.8,146
196934,404.96,128
196935,56.3,127
196936,475.86,213
196937,1161.66,6
196938,537.37,23
196939,1245.4,98
196940,485.37,14
196941,706.76,187
196942,1125.66,196
196943,321.2,208
196944,95.98,231
196945,73.51,21
196946,1544.16,211
196947,405.85,221
196948,584.58,153
196949,483.1,249
196950,426.13,241
196951,419.83,128
196952,330.32,40
196953,1088.88,83
196954,74.42,190
196955,639.13,77
196956,580.89,22
196957,42.22,230
196958,132.35,156
196959,784.9,246
196960,143.14,9
196961,441.06,17
196962,53.71,162
196963,136.08,5
196964,1117.6,135
196965,234.55,31
196966,829.64,105
196967,335.49,118
196968,204.5,221
196969,428.0,71
196970,391.76,200
196971,2102.54,50
196972,221.13,162
196973,540.22,103
196974,594.86,209
196975,502.2,125
196976,336.22,240
196977,775.03,240
196978,740.91,4
196979,1607.53,46
196980,1895.33,24
196981,131.19,58
196982,541.3,159
196983,980.62,12
196984,1649.17,185
196985,87.01,88
196986,1498.8,180
196987,137.75,59
196988,434.84,73
196989,541.08,5
196990,1068.12,97
196991,823.99,241
196992,1373.06,161
196993,784.1,233
196994,216.8,240
196995,108.52,55
196996,94.6,173
196997,55.8,85
196998,1357.08,197
196999,342.96,135
197000,1691.46,233
197001,755.57,220
197002,1547.16,200
197003,1024.64,126
197004,447.73,36
197005,137.98,14
197006,156.55,132
197007,242.11,152
197008,22.3,36
197009,559.56,61
197010,415.03,136
197011,63.25,98
197012,881.15,33
197013,874.88,62
197014,73.11,151
197015,124.01,144
197016,154.1,212
197017,382.9,18
197018,1459.46,100
197019,557.23,169
197020,581.42,20
197021,182.23,206
197022,499.27,81
197023,128.69,7
197024,630.73,209
197025,143.85,229
197026,17.04,129
197027,380.84,111
197028,186.91,41
197029,505.73,124
197030,695.34,221
197031,850.44,169
197032,2004.39,211
197033,415.49,97
197034,339.35,208
197035,150.89,127
197036,696.9,103
197037,339.57,68
197038,208.04,35
197039,292.9,5
197040,241.41,144
197041,1929.96,171
197042,138.32,156
197043,277.66,2
197044,193.58,226
197045,104.15,116
197046,187.96,142
197047,346.0,123
197048,509.31,156
197049,489.69,215
197050,750.69,181
197051,46.97,192
197052,198.7,64
197053,227.38,167
197054,599.17,173
197055,126.28,53
197056,130.59,81
197057,60.02,81
197058,391.03,142
197059,658.71,167
197060,608.09,124
197061,688.95,26
197062,102.91,224
197063,451.62,184
197064,58.98,30
197065,1710.79,184
197066,65.52,172
197067,1060.26,55
197068,29.57,36
197069,388.72,13
197070,967.84,170
197071,513.41,77
197072,350.43,218
197073,78.12,222
197074,548.28,101
197075,471.06,111
197076,316.85,162
197077,143.9,53
197078,134.3,130
197079,1763.48,239
197080,1687.04,26
197081,1392.04,156
197082,372.83,187
197083,2233.05,45
197084,186.51,65
197085,288.33,181
197086,105.78,119
197087,321.91,181
197088,112.3,199
197089,44.27,3
197090,15.02,223
197091,247.78,246
197092,1149.44,177
197093,297.59,67
197094,528.69,169
197095,861.59,15
197096,412.54,163
197097,424.14,97
197098,381.3,82
197099,76.82,63
197100,514.82,143
197101,652.19,2
197102,10.14,79
197103,53.51,174
197104,400.1,189
197105,923.0,208
197106,390.84,245
197107,295.06,24
197108,1390.63,96
197109,49.69,172
197110,84.37,5
197111,587.81,56
197112,67.61,119
197113,82.59,208
197114,1037.58,54
197115,127.98,152
197116,497.0,176
197117,262.72,22
197118,83.51,206
197119,253.95,79
197120,279.14,209
197121,505.28,19
197122,93.32,142
197123,29.03,150
197124,475.69,11
197125,43.82,42
197126,93.54,162
197127,2004.18,181
197128,21.51,114
197129,524.0,129
197130,84.73,86
197131,870.68,14
197132,445.86,186
197133,329.78,11
197134,318.47,178
197135,565.76,3
197136,922.19,140
197137,13.48,41
197138,20.23,116
197139,169.04,70
197140,680.21,134
197141,117.7,212
197142,271.05,143
197143,364.23,84
197144,243.35,11
197145,322.4,138
197146,811.6,94
197147,140.16,47
197148,207.81,196
197149,383.88,22
197150,1011.59,240
197151,124.85,28
197152,381.96,240
197153,1052.83,151
197154,69.68,33
197155,649.05,136
197156,136.63,243
197157,105.34,80
197158,144.82,218
197159,359.45,244
197160,472.41,118
197161,117.99,76
197162,69.37,114
197163,311.35,127
197164,39.56,233
197165,397.11,164
197166,584.22,236
197167,1467.45,66
197168,87.12,208
197169,293.97,31
197170,158.33,157
197171,132.89,206
197172,376.49,133
197173,87.42,197
197174,17.77,23
197175,98.45,165
197176,214.37,73
197177,15.52,38
197178,982.92,181
197179,448.02,243
197180,23.77,77
197181,139.78,36
197182,555.81,63
197183,25.2,198
197184,246.58,50
197185,60.83,244
197186,258.46,190
197187,1731.35,62
197188,313.49,157
197189,485.57,152
197190,272.5,36
197191,199.18,101
197192,481.6,138
197193,494.76,85
197194,487.69,211
197195,23.59,135
197196,606.24,166
197197,573.25,49
197198,46.36,133
197199,115.46,177
197200,377.35,178
197201,233.75,47
197202,439.03,112
197203,724.42,9
197204,407.1,91
197205,317.15,3
197206,163.02,8
197207,487.89,186
197208,887.87,20
197209,162.18,202
197210,785.92,144
197211,280.31,12
197212,69.31,130
197213,1217.5,54
197214,582.28,232
197215,929.45,125
197216,541.97,106
197217,75.93,244
197218,400.03,127
197219,512.05,195
197220,161.38,25
197221,508.34,249
197222,428.27,137
197223,20.91,174
197224,1080.89,31
197225,391.63,228
197226,448.98,149
197227,92.04,71
197228,824.78,43
197229,389.08,212
197230,56.35,165
197231,613.52,30
197232,345.63,47
197233,213.73,103
197234,1282.85,162
197235,870.96,238
197236,31.87,4
197237,609.71,93
197238,104.45,6
197239,18.41,120
197240,133.36,40
197241,34.47,19
197242,518.38,113
197243,718.28,10
197244,108.1,34
197245,127.45,233
197246,81.97,16
197247,423.19,67
197248,346.02,214
197249,13.09,144
197250,240.73,31
197251,56.08,209
197252,442.54,247
197253,331.02,101
197254,317.07,23
197255,674.27,38
197256,317.51,91
197257,342.94,197
197258,510.7,153
197259,189.31,75
197260,1395.52,115
197261,175.28,73
197262,1235.4,197
197263,850.15,52
197264,1193.54,88
197265,111.23,246
197266,141.5,208
197267,951.34,66
197268,1585.29,194
197269,709.61,84
197270,518.06,68
197271,838.8,34
197272,31.24,246
197273,973.25,72
197274,175.04,194
197275,39.16,15
197276,582.22,106
197277,708.75,72
197278,503.33,244
197279,225.5,88
197280,72.33,126
197281,742.65,192
197282,34.26,237
197283,722.93,33
197284,1588.53,221
197285,2884.46,128
197286,262.34,1
197287,67.52,90
197288,59.65,176
197289,348.18,68
197290,794.52,130
197291,34.53,216
197292,102.16,133
197293,454.12,70
197294,54.67,185
197295,1063.56,119
197296,359.68,223
197297,254.56,27
197298,16.66,49
197299,69.95,32
197300,888.99,223
197301,610.26,17
197302,20.3,36
197303,1834.31,17
197304,227.9,62
197305,476.2,117
197306,651.15,235
197307,1577.71,15
197308,1115.61,97
197309,464.92,214
197310,85.03,142
197311,942.23,90
197312,858.46,207
197313,519.63,128
197314,2275.54,245
197315,385.7,189
197316,130.23,66
197317,156.36,156
197318,270.95,76
197319,284.7,60
197320,899.39,248
197321,1099.94,6
197322,251.23,232
197323,1462.96,170
197324,1326.14,132
197325,274.3,204
197326,1022.74,9
197327,69.85,146
197328,367.94,4
197329,633.57,5
197330,221.99,92
197331,21.68,233
197332,38.53,191
197333,1134.81,194
197334,375.42,88
197335,92.61,68
197336,1171.99,40
197337,1435.24,126
197338,207.31,56
197339,450.93,233
197340,207.11,220
197341,655.97,243
197342,1487.59,79
197343,24.13,54
197344,328.26,196
197345,812.41,32
197346,594.26,83
197347,110.59,214
197348,258.95,194
197349,325.82,72
197350,693.19,126
197351,317.26,36
197352,198.43,58
197353,278.07,200
197354,1713.96,24
197355,33.95,168
197356,213.08,225
197357,120.31,69
197358,265.83,74
197359,450.65,230
197360,118.01,204
197361,287.99,142
197362,889.7,41
197363,523.78,25
197364,578.54,181
197365,1419.75,176
197366,272.94,227
197367,3119.8,25
197368,250.67,172
197369,110.86,86
197370,833.8,247
197371,366.65,174
197372,221.52,189
197373,151.4,68
197374,871.56,19
197375,425.05,20
197376,499.63,27
197377,320.2,151
197378,130.7,39
197379,215.93,175
197380,78.89,110
197381,218.66,205
197382,1229.2,44
197383,437.67,47
197384,33.65,79
197385,732.28,80
197386,739.78,167
197387,722.5,247
197388,489.25,248
197389,26.01,62
197390,251.15,170
197391,206.73,48
197392,20.68,108
197393,54.78,90
197394,282.73,186
197395,1073.32,108
197396,1641.69,119
197397,690.17,126
197398,137.85,26
197399,1283.74,135
197400,1917.91,193
197401,291.28,73
197402,378.96,200
197403,222.33,124
197404,965.43,215
197405,186.69,55
197406,67.54,113
197407,314.4,63
197408,102.88,79
197409,291.9,18
197410,450.26,182
197411,821.27,246
197412,598.81,189
197413,680.77,56
197414,456.43,119
197415,52.43,108
197416,1070.25,83
197417,608.91,241
197418,790.06,103
197419,1424.5,241
197420,1733.11,26
197421,1665.08,249
197422,167.07,204
197423,964.0,101
197424,1603.01,121
197425,622.63,164
197426,639.25,125
197427,1087.94,135
197428,179.52,201
197429,116.51,31
197430,297.2,230
197431,1506.66,150
197432,41.19,63
197433,302.16,43
197434,596.88,76
197435,536.73,226
197436,840.1,40
197437,167.09,130
197438,143.26,53
197439,888.52,108
197440,883.53,32
197441,153.06,245
197442,300.15,244
197443,310.44,129
197444,370.02,217
197445,915.22,196
197446,472.4,38
197447,375.12,45
197448,180.88,132
197449,30.62,73
197450,1261.2,82
197451,639.76,41
197452,48.66,48
197453,186.59,139
197454,530.7,189
197455,127.3,70
197456,65.51,208
197457,409.61,136
197458,209.52,147
197459,889.37,133
197460,1515.06,123
197461,452.96,232
197462,633.96,218
197463,2060.04,217
197464,138.06,25
197465,1186.22,137
197466,419.74,99
197467,113.91,193
197468,180.66,175
197469,592.51,66
197470,1285.36,44
197471,73.33,170
197472,519.79,25
197473,246.51,100
197474,204.08,228
197475,109.25,140
197476,1105.34,29
197477,236.48,140
197478,302.85,123
197479,126.2,128
197480,478.05,205
197481,300.09,203
197482,117.22,245
197483,195.88,199
197484,258.11,167
197485,50.05,214
197486,36.63,55
197487,2455.51,201
197488,1323.56,39
197489,459.66,224
197490,150.37,206
197491,142.25,180
197492,300.38,157
197493,254.01,227
197494,670.31,170
197495,271.37,140
197496,1564.72,31
197497,155.78,166
197498,23.5,163
197499,472.29,242
197500,2218.66,189
197501,963.3,118
197502,12.61,116
197503,438.07,183
197504,312.38,15
197505,741.3,242
197506,155.66,144
197507,149.69,147
197508,200.42,186
197509,151.29,80
197510,21.09,221
197511,504.69,157
197512,484.35,221
197513,964.54,158
197514,608.25,213
197515,522.03,56
197516,142.04,181
197517,683.79,153
197518,976.82,72
197519,303.41,142
197520,398.81,18
197521,777.02,8
197522,323.33,123
197523,559.08,244
197524,130.92,160
197525,448.84,55
197526,28.94,103
197527,127.21,226
197528,1278.35,113
197529,462.2,143
197530,313.95,18
197531,379.04,140
197532,10.01,244
197533,317.72,14
197534,87.73,58
197535,986.43,103
197536,276.81,83
197537,141.99,147
197538,368.57,38
197539,237.63,64
197540,318.13,47
197541,656.86,230
197542,365.89,68
197543,1242.28,156
197544,158.41,218
197545,207.31,149
197546,761.52,36
197547,774.82,208
197548,1887.36,2
197549,504.96,17
197550,436.46,193
197551,454.4,155
197552,234.18,115
197553,253.03,244
197554,174.15,170
197555,464.26,7
197556,927.05,209
197557,511.86,194
197558,329.88,65
197559,42.87,103
197560,152.28,44
197561,942.21,146
197562,262.26,159
197563,1093.88,207
197564,149.0,128
197565,438.68,227
197566,1668.5,79
197567,416.92,54
197568,127.18,170
197569,140.39,203
197570,95.8,209
197571,20.73,66
197572,599.52,91
197573,774.12,138
197574,868.11,227
197575,48.29,136
197576,1435.95,71
197577,491.78,5
197578,56.25,201
197579,54.35,10
197580,366.47,90
197581,150.05,25
197582,146.62,136
197583,15.92,239
197584,339.22,55
197585,55.29,158
197586,49.93,119
197587,96.37,179
197588,15.36,121
197589,64.63,30
197590,461.12,10
197591,158.33,109
197592,45.65,114
197593,82.79,44
197594,32.05,139
197595,760.2,46
197596,422.18,45
197597,331.35,249
197598,1042.85,39
197599,51.5,179
197600,28.94,194
197601,285.9,191
197602,163.28,151
197603,332.96,5
197604,1178.74,193
197605,305.53,120
197606,103.89,160
197607,809.33,128
197608,256.16,175
197609,713.34,177
197610,86.22,222
197611,215.61,90
197612,21.43,230
197613,144.22,9
197614,530.66,55
197615,183.46,140
197616,84.95,124
197617,38.94,63
197618,471.6,135
197619,50.11,29
197620,811.73,171
197621,230.95,136
197622,191.88,68
197623,500.14,222
197624,416.66,87
197625,2204.55,192
197626,36.3,243
197627,963.15,183
197628,467.49,29
197629,1081.17,176
197630,601.94,167
197631,728.48,177
197632,782.53,140
197633,17.64,76
197634,920.98,210
197635,578.74,213
197636,1482.36,219
197637,81.47,211
197638,1282.81,68
197639,973.71,183
197640,138.31,178
197641,76.23,148
197642,505.25,80
197643,573.44,114
197644,630.52,6
197645,943.96,86
197646,416.76,51
197647,177.01,249
197648,982.68,88
197649,294.04,103
197650,295.12,165
197651,349.11,160
197652,912.59,97
197653,1776.42,199
197654,103.83,188
197655,75.14,41
197656,179.71,93
197657,1182.98,158
197658,385.52,19
197659,12.84,77
197660,446.04,242
197661,408.1,22
197662,51.6,231
197663,90.65,60
197664,58.82,157
197665,378.19,42
197666,388.56,182
197667,318.22,50
197668,309.81,18
197669,444.28,8
197670,552.59,125
197671,1669.1,7
197672,403.88,185
197673,164.41,37
197674,1846.52,162
197675,65.89,105
197676,197.46,100
197677,1173.56,202
197678,1450.01,40
197679,527.83,35
197680,17.36,133
197681,302.21,90
197682,1359.7,71
197683,1112.28,135
197684,1131.1,140
197685,183.97,103
197686,880.96,109
197687,567.85,122
197688,1130.77,168
197689,517.94,63
197690,245.12,108
197691,513.11,217
197692,231.46,42
197693,11.25,239
197694,858.5,106
197695,956.46,176
197696,699.32,134
197697,139.06,136
197698,83.03,137
197699,103.13,1
197700,357.56,56
197701,163.44,39
197702,1063.17,201
197703,403.04,161
197704,309.07,215
197705,1036.27,229
197706,52.27,199
197707,1033.9,62
197708,820.08,230
197709,590.91,142
197710,68.83,17
197711,36.91,225
197712,100.83,103
197713,167.56,51
197714,488.86,134
197715,51.87,15
197716,111.08,108
197717,121.83,112
197718,565.4,64
197719,222.46,31
197720,170.97,39
197721,24.76,176
197722,59.55,228
197723,408.95,5
197724,511.67,166
197725,687.89,29
197726,354.07,136
197727,166.69,40
197728,182.97,159
197729,536.1,111
197730,287.91,115
197731,96.21,158
197732,11.95,225
197733,160.55,160
197734,714.39,64
197735,556.41,225
197736,61.34,39
197737,303.65,219
197738,88.1,1
197739,330.22,178
197740,68.65,20
197741,578.85,42
197742,448.5,55
197743,159.89,223
197744,2451.34,115
197745,454.14,237
197746,166.49,15
197747,231.38,3
197748,1249.45,4
197749,123.57,107
197750,123.93,242
197751,432.64,249
197752,211.84,146
197753,191.34,140
197754,274.08,224
197755,899.28,141
197756,929.46,19
197757,558.11,236
197758,440.54,179
197759,17.88,84
197760,426.33,103
197761,1550.52,163
197762,918.01,186
197763,87.99,73
197764,1834.35,114
197765,132.08,218
197766,76.09,67
197767,180.5,117
197768,86.08,132
197769,137.24,242
197770,194.67,77
197771,456.75,10
197772,485.68,218
197773,392.25,202
197774,187.03,46
197775,1543.13,158
197776,186.06,189
197777,266.27,199
197778,284.32,26
197779,21.35,214
197780,289.99,173
197781,216.51,42
197782,46.66,50
197783,843.38,97
197784,631.91,233
197785,176.65,198
197786,160.96,11
197787,1185.5,42
197788,114.83,151
197789,1044.51,57
197790,50.5,45
197791,924.88,245
197792,400.06,57
197793,757.74,41
197794,58.77,27
197795,282.39,217
197796,309.23,104
197797,372.13,146
197798,504.16,51
197799,256.65,159
197800,306.59,69
197801,241.23,64
197802,609.75,160
197803,1205.23,215
197804,70.7,158
197805,179.49,239
197806,134.07,122
197807,1411.44,212
197808,461.28,137
197809,87.1,63
197810,263.69,194
197811,330.93,75
197812,497.73,144
197813,131.22,7
197814,358.61,100
197815,818.51,50
197816,549.38,155
197817,65.02,172
197818,1226.87,63
197819,216.67,168
197820,286.3,44
197821,599.44,205
197822,319.27,140
197823,453.36,84
197824,334.8,242
197825,193.94,114
197826,300.75,166
197827,196.68,244
197828,307.68,81
197829,123.15,163
197830,41.3,217
197831,609.95,248
197832,77.3,149
197833,873.8,249
197834,236.22,164
197835,153.12,47
197836,273.63,117
197837,91.03,81
197838,955.27,100
197839,101.21,7
197840,350.43,52
197841,98.37,79
197842,33.39,154
197843,809.08,82
197844,417.55,101
197845,50.66,43
197846,1127.02,192
197847,259.26,140
197848,287.65,220
197849,351.48,220
197850,137.21,190
197851,410.11,45
197852,153.82,246
197853,914.0,152
197854,884.81,16
197855,334.17,24
197856,389.43,185
197857,2481.83,134
197858,803.26,126
197859,42.48,153
197860,104.73,92
197861,463.29,19
197862,242.35,155
197863,824.69,39
197864,522.29,134
197865,2348.11,18
197866,16.48,65
197867,298.47,183
197868,271.71,167
197869,294.78,188
197870,1092.33,203
197871,270.43,201
197872,805.6,247
197873,510.71,194
197874,344.44,116
197875,600.19,101
197876,140.09,200
197877,86.75,198
197878,1718.34,198
197879,258.4,214
197880,190.99,28
197881,164.17,198
197882,496.84,196
197883,2828.1,25
197884,1136.36,121
197885,265.8,86
197886,1138.32,185
197887,315.41,235
197888,67.88,18
197889,114.04,201
197890,149.19,15
197891,1258.84,216
197892,1941.23,105
197893,138.81,115
197894,267.96,219
197895,2006.31,237
197896,949.3,157
197897,302.45,35
197898,311.31,223
197899,1064.37,90
197900,24.89,216
197901,1344.5,110
197902,56.81,37
197903,1168.51,23
197904,43.1,172
197905,1748.59,53
197906,14.29,168
197907,1685.14,122
197908,42.07,240
197909,76.85,42
197910,1657.42,184
197911,794.55,241
197912,925.7,214
197913,292.37,212
197914,51.79,97
197915,90.61,248
197916,1296.56,158
197917,252.61,85
197918,714.63,48
197919,595.84,110
197920,331.03,45
197921,995.18,81
197922,541.39,114
197923,683.17,171
197924,916.66,190
197925,135.93,12
197926,183.56,93
197927,714.3,7
197928,893.65,90
197929,465.19,171
197930,2512.26,137
197931,1061.94,198
197932,816.04,218
197933,150.75,180
197934,212.5,211
197935,233.72,189
197936,58.72,241
197937,667.34,111
197938,275.68,196
197939,495.11,96
197940,628.0,179
197941,14.2,15
197942,34.5,131
197943,214.06,66
197944,542.9,42
197945,335.29,78
197946,1407.53,50
197947,158.45,19
197948,64.84,173
197949,70.72,247
197950,137.47,75
197951,144.74,115
197952,248.16,225
197953,425.15,149
197954,153.3,56
197955,372.18,248
197956,334.86,213
197957,194.87,184
197958,294.63,116
197959,251.73,211
197960,1508.33,50
197961,45.68,93
197962,738.28,38
197963,195.11,8
197964,112.53,40
197965,1032.81,32
197966,327.0,118
197967,366.82,112
197968,278.76,123
197969,269.2,55
197970,600.21,44
197971,722.33,34
197972,788.08,149
197973,382.43,20
197974,615.32,155
197975,761.64,50
197976,584.94,56
197977,117.62,23
197978,632.01,117
197979,532.28,191
197980,60.58,186
197981,529.52,80
197982,1050.08,77
197983,276.57,213
197984,81.68,7
197985,481.62,89
197986,146.55,80
197987,403.78,229
197988,563.21,85
197989,366.96,241
197990,194.51,29
197991,982.6,49
197992,83.05,164
197993,31.87,30
197994,892.29,238
197995,27.38,213
197996,343.93,162
197997,395.91,181
197998,216.52,177
197999,171.38,28
198000,684.04,84
198001,238.13,3
198002,76.04,152
198003,321.05,78
198004,657.99,240
198005,194.17,20
198006,80.84,8
198007,218.6,18
198008,404.24,49
198009,63.64,145
198010,143.64,64
198011,1777.29,116
198012,124.18,4
198013,42.81,151
198014,292.96,50
198015,48.35,204
198016,16.82,162
198017,17.81,178
198018,185.81,1
198019,48.33,35
198020,117.15,222
198021,532.42,149
198022,180.09,114
198023,438.41,35
198024,274.93,215
198025,1090.23,247
198026,606.05,207
198027,967.0,23
198028,375.83,236
198029,769.79,187
198030,488.01,65
198031,691.15,159
198032,586.96,27
198033,188.7,237
198034,77.0,215
198035,831.06,84
198036,50.25,231
198037,474.65,160
198038,2255.03,224
198039,110.87,109
198040,690.29,212
198041,1540.49,156
198042,352.08,22
198043,435.5,5
198044,239.17,131
198045,301.49,111
198046,507.26,97
198047,1035.74,101
198048,1531.75,81
198049,401.78,190
198050,772.22,228
198051,676.8,179
198052,151.86,99
198053,319.82,75
198054,585.24,100
198055,79.0,201
198056,1086.96,48
198057,267.54,67
198058,312.11,219
198059,1029.12,103
198060,104.53,236
198061,28.09,151
198062,178.46,59
198063,91.39,7
198064,2129.82,51
198065,427.55,244
198066,425.66,139
198067,800.21,186
198068,159.55,169
198069,379.78,47
198070,86.66,227
198071,59.08,102
198072,299.64,185
198073,1230.32,127
198074,300.86,170
198075,310.49,83
198076,1011.61,74
198077,178.47,105
198078,346.55,156
198079,99.81,46
198080,945.97,201
198081,28.95,197
198082,276.46,220
198083,171.88,111
198084,158.71,83
198085,149.98,143
198086,240.64,48
198087,1168.81,61
198088,626.81,178
198089,1111.06,114
198090,119.35,174
198091,955.65,53
198092,290.93,27
198093,1993.4,115
198094,460.27,237
198095,344.1,247
198096,1306.55,65
198097,250.09,182
198098,700.64,229
198099,330.63,28
198100,671.4,132
198101,171.26,13
198102,271.01,249
198103,221.81,188
198104,1025.61,59
198105,1329.46,79
198106,675.0,63
198107,871.83,232
198108,228.39,44
198109,91.64,115
198110,590.11,12
198111,517.1,45
198112,163.1,140
198113,1227.38,230
198114,231.23,105
198115,854.3,32
198116,79.11,53
198117,178.95,217
198118,486.5,210
198119,148.49,64
198120,1577.47,245
198121,410.99,31
198122,667.37,204
198123,422.19,146
198124,271.08,134
198125,873.4,131
198126,21.44,141
198127,288.26,61
198128,1074.82,70
198129,54.49,12
198130,126.25,135
198131,1627.31,213
198132,1606.69,182
198133,252.7,132
198134,707.7,96
198135,501.49,140
198136,349.63,118
198137,850.82,189
198138,536.15,125
198139,57.74,71
198140,925.1,43
198141,170.4,30
198142,511.14,236
198143,756.82,105
198144,1149.65,51
198145,1306.83,147
198146,1310.5,97
198147,545.27,29
198148,499.32,45
198149,17.43,204
198150,54.17,149
198151,259.27,121
198152,797.16,246
198153,458.32,67
198154,144.1,106
198155,75.56,23
198156,325.75,206
198157,1230.6,191
198158,37.3,189
198159,320.55,233
198160,40.42,189
198161,153.9,237
198162,1547.42,215
198163,65.29,76
198164,36.09,18
198165,55.6,45
198166,598.32,26
198167,16.11,225
198168,260.15,17
198169,1542.47,19
198170,45.68,105
198171,1354.63,123
198172,72.52,237
198173,78.36,241
198174,474.22,17
198175,149.82,201
198176,11.53,140
198177,702.1,232
198178,241.7,169
198179,1203.66,135
198180,172.93,111
198181,563.28,194
198182,207.54,131
198183,90.28,127
198184,1851.18,53
198185,453.58,164
198186,925.44,201
198187,153.96,243
198188,259.78,182
198189,333.98,220
198190,506.63,40
198191,261.15,110
198192,152.1,197
198193,115.29,23
198194,467.23,6
198195,152.28,246
198196,262.59,169
198197,27.65,220
198198,158.15,163
198199,339.86,33
198200,804.94,150
198201,243.44,109
198202,184.89,132
198203,372.91,115
198204,35.52,219
198205,228.4,36
198206,82.67,187
198207,156.2,37
198208,257.69,84
198209,39.89,58
198210,807.86,32
198211,170.61,99
198212,142.53,143
198213,220.46,114
198214,239.31,225
198215,847.5,188
198216,177.57,148
198217,318.6,151
198218,354.74,98
198219,192.37,22
198220,774.67,118
198221,499.07,136
198222,648.27,9
198223,38.06,67
198224,866.05,43
198225,147.47,218
198226,58.15,147
198227,550.94,13
198228,132.94,118
198229,270.87,94
198230,625.35,39
198231,64.16,28
198232,78.33,87
198233,556.66,109
198234,308.57,107
198235,135.0,163
198236,372.62,184
198237,491.99,187
198238,269.65,99
198239,104.94,25
198240,531.38,64
198241,74.6,93
198242,539.99,112
198243,167.93,210
198244,10.7,119
198245,323.5,173
198246,195.51,34
198247,140.3,44
198248,355.07,75
198249,215.21,242
198250,184.79,53
198251,728.96,116
198252,53.34,121
198253,263.64,98
198254,151.74,7
198255,177.98,242
198256,301.57,15
198257,1289.82,43
198258,548.24,212
198259,117.28,38
198260,434.81,78
198261,93.52,202
198262,1092.64,169
198263,285.7,156
198264,1504.62,144
198265,552.89,151
198266,906.5,181
198267,108.79,125
198268,975.25,223
198269,115.08,95
198270,1878.19,24
198271,174.18,121
198272,586.09,52
198273,405.37,179
198274,335.59,1
198275,289.86,198
198276,251.95,8
198277,190.64,239
198278,464.66,30
198279,2084.18,224
198280,567.62,209
198281,717.23,38
198282,541.01,228
198283,372.54,200
198284,859.44,90
198285,205.16,89
198286,169.53,109
198287,252.12,40
198288,442.27,227
198289,10.05,190
198290,911.36,21
198291,190.61,5
198292,469.13,65
198293,36.94,59
198294,292.49,127
198295,45.15,237
198296,15.67,202
198297,786.19,3
198298,269.42,244
198299,852.97,225
198300,215.73,215
198301,531.74,221
198302,59.52,114
198303,115.66,240
198304,328.67,110
198305,300.37,227
198306,117.96,104
198307,1033.12,62
198308,177.22,94
198309,288.73,134
198310,215.76,33
198311,2707.83,225
198312,222.82,224
198313,163.64,122
198314,1196.45,63
198315,95.62,34
198316,1261.72,186
198317,430.27,156
198318,136.27,134
198319,155.17,72
198320,630.59,225
198321,30.08,12
198322,638.43,229
198323,195.47,36
198324,835.79,5
198325,76.74,220
198326,153.28,94
198327,299.03,124
198328,1066.85,66
198329,177.1,161
198330,938.27,195
198331,63.82,96
198332,105.33,120
198333,95.96,10
198334,484.64,143
198335,256.06,198
198336,1005.57,115
198337,342.61,92
198338,919.96,175
198339,147.44,22
198340,1349.05,166
198341,513.77,218
198342,362.25,145
198343,479.32,247
198344,1255.02,24
198345,219.69,62
198346,151.07,203
198347,150.8,243
198348,1810.98,84
198349,215.86,119
198350,1086.6,47
198351,83.93,74
198352,291.6,176
198353,492.81,215
198354,1665.41,246
198355,575.52,62
198356,10.98,212
198357,723.86,51
198358,534.63,59
198359,112.38,31
198360,494.39,178
198361,1309.38,244
198362,12.26,184
198363,1842.58,33
198364,185.64,125
198365,477.62,130
198366,172.57,62
198367,666.31,98
198368,372.67,133
198369,162.53,226
198370,360.0,73
198371,226.65,209
198372,153.62,89
198373,459.22,231
198374,518.4,14
198375,85.69,186
198376,1333.66,25
198377,13.34,231
198378,172.13,160
198379,220.3,105
198380,44.38,53
198381,57.16,245
198382,950.09,110
198383,234.58,219
198384,237.26,138
198385,593.35,241
198386,654.19,21
198387,624.68,208
198388,326.42,183
198389,623.25,8
198390,1298.17,224
198391,82.41,97
198392,437.64,162
198393,1064.88,216
198394,1696.36,51
198395,56.03,79
198396,1506.12,241
198397,658.14,89
198398,654.85,219
198399,89.83,153
198400,438.81,184
198401,232.03,18
198402,450.42,148
198403,678.55,100
198404,111.3,92
198405,93.0,142
198406,230.68,180
198407,524.06,166
198408,570.13,139
198409,479.3,127
198410,956.81,28
198411,673.74,207
198412,361.3,158
198413,339.39,5
198414,809.01,196
198415,1086.95,71
198416,955.52,167
198417,352.93,168
198418,442.79,163
198419,781.62,131
198420,443.0,92
198421,137.36,37
198422,1099.31,68
